WW,Date,201935,201936,201937,201938,201939,201940,201941,201942,201943,201944,201945,201946,201947,201948,201949,201950,201951,201952,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121,202122,202123,202124,202125,202126,202127,202128,202129,202130,202131,202132,202133,202134,202135,202136,202137,202138,202139,202140,202141,202142,202143,202144,202145,202146,202147,202148,202149,202150,202151,202152
202110,2021-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119826,77112,107730,115975,70686,45360,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,272160,347760,393120,378000,287280,226800,347760,393120,302400,302400,257040,287280,105840,362880,241920,302400,317520,378000,408240,378000,378000,393120,332640,317520,332640,317520,362880,347760,241920,287280,287280,347760,317520,332640,287280,332640,302400,241920,302400,332640,287280,302400,226800,0
202111,2021-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77112,107730,115975,70686,45360,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,347760,378000,287280,226800,347760,408240,287280,317520,241920,287280,105840,362880,241920,302400,317520,378000,408240,378000,393120,378000,347760,362880,302400,317520,347760,332640,241920,317520,287280,362880,347760,317520,287280,347760,302400,226800,302400,362880,287280,302400,226800,0
202112,2021-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107730,115975,70686,45360,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,287282,226800,347760,408240,287280,317520,241920,287280,105840,362880,241920,302400,317520,378000,408240,378000,393120,378000,347760,362880,302400,317520,347760,332640,241920,317520,287280,362880,347760,317520,287280,347760,302400,226800,302400,362880,287280,302400,226800,0
202113,2021-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115975,70686,45360,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,272162,241920,347760,393120,302400,302400,257040,287280,347760,257040,272160,317520,347760,378000,181440,378000,393120,378000,347760,362880,302400,317520,347760,332640,241920,317520,302400,347760,347760,317520,287280,347760,317520,226800,317520,347760,287280,302400,226800,0
202114,2021-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70686,45360,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,347760,393120,302400,302400,257040,287280,347760,257040,317520,317520,347760,362880,211680,378000,378000,362880,347760,362880,302400,317520,347760,362880,272160,287280,257040,362880,347760,317520,287280,347760,317520,226800,317520,347760,287280,302400,226800,0
202115,2021-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45360,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,181440,408240,302400,302400,241920,302400,332640,272160,302400,302400,347760,378000,196560,378000,378000,393120,347760,362880,302400,302400,362880,347760,287280,272160,272160,362880,347760,317520,272160,362880,302400,241920,302400,362880,287280,302400,226800,0
202116,2021-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90720,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,378295,302400,302400,241920,302400,332640,257040,332640,287280,347760,378000,211680,393120,362880,362880,362880,347760,317520,302400,362880,347760,287280,272160,272160,347760,362880,302400,287280,362880,302400,226800,317520,347760,302400,302400,211680,0
202117,2021-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117180,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,30240,317520,226800,257040,302400,241920,302400,257040,257040,272160,257040,257040,257040,257040,120960,241920,241920,226800,241920,241920,241920,241920,226800,241920,241920,241920,241920,241920,241920,226800,226800,241920,226800,241920,166320,0
202118,2021-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57456,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,0,272160,257040,287280,272160,257040,272160,257040,257040,257040,257040,120960,241920,241920,226800,241920,241920,241920,241920,226800,241920,241920,241920,241920,241920,241920,226800,226800,241920,226800,241920,166320,0
202119,2021-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146219,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,0,211680,241920,302400,257040,257040,257040,272160,257040,257040,241920,120960,226800,241920,226800,241920,241920,241920,226800,226800,241920,226800,241920,226800,241920,241920,226800,211680,241920,226800,226800,166320,0
202120,2021-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75351,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,0,181440,241920,287280,241920,196560,226800,257040,226800,211680,196560,120960,241920,211680,166320,241920,241920,211680,181440,181440,241920,241920,196560,181440,241920,226800,181440,181440,241920,211680,196560,120960,0
202121,2021-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105324,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,120960,302400,0,181440,257040,226800,211680,272160,257040,196560,181440,241920,226800,90720,181440,211680,211680,211680,196560,196560,211680,196560,211680,196560,211680,211680,151200,196560,211680,196560,196560,151200,0
202122,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,120960,302400,136080,60480,257040,241920,272160,257040,257040,196560,181440,241920,241920,75600,181440,211680,211680,211680,151200,136080,211680,211680,211680,181440,211680,211680,166320,181440,211680,196560,196560,166320,0
202123,2021-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,120960,302400,90711,302400,75600,257040,257040,257040,272160,196560,181440,241920,241920,90720,166320,211680,211680,211680,166320,136080,211680,196560,211680,196560,211680,196560,166320,196560,211680,181440,211680,151200,0
202124,2021-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,120960,302400,90711,257040,75600,257040,257040,272160,257040,196560,181440,241920,226800,90720,181440,211680,211680,211680,151200,136080,211680,211680,196560,196560,211680,211680,166320,181440,211680,196560,196560,166320,0
202125,2021-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,289170,332640,241920,362880,332368,483840,316008,279158,0,0,0,15120,271782,166320,196556,193535,317452,408191,287280,302400,302393,317520,226800,90720,392668,241920,256749,0,0,120960,302400,90711,257040,0,0,226800,257040,211680,196560,181440,241920,241920,75600,181440,211680,211680,211680,166320,136080,196560,211680,211680,196560,196560,211680,166320,196560,196560,196560,196560,166320,0
