WW,Date,tWW,QTY
201922,2019-05-27,202004,10000
201922,2019-05-27,202005,423475
201922,2019-05-27,202006,190723
201922,2019-05-27,202008,387573
201922,2019-05-27,202009,333800
201922,2019-05-27,202010,282840
201922,2019-05-27,202011,304584
201922,2019-05-27,202012,282840
201922,2019-05-27,202013,304584
201922,2019-05-27,202014,282840
201922,2019-05-27,202015,304584
201922,2019-05-27,202016,257840
201922,2019-05-27,202017,234584
201922,2019-05-27,202018,272635
201922,2019-05-27,202019,293724
201922,2019-05-27,202020,293724
201922,2019-05-27,202021,276170
201922,2019-05-27,202022,3602429
201923,2019-06-03,201923,191306
201923,2019-06-03,201924,225550
201923,2019-06-03,201927,242900
201923,2019-06-03,201928,225550
201923,2019-06-03,201929,34700
201923,2019-06-03,201932,208200
201923,2019-06-03,201933,242900
201923,2019-06-03,201934,138800
201923,2019-06-03,201935,34700
201923,2019-06-03,201936,225550
201923,2019-06-03,201937,242900
201923,2019-06-03,201938,34700
201923,2019-06-03,201940,190850
201923,2019-06-03,201941,242900
201923,2019-06-03,201942,225550
201923,2019-06-03,201943,104100
201923,2019-06-03,201945,225550
201923,2019-06-03,201946,225550
201923,2019-06-03,201947,34700
201923,2019-06-03,201948,34700
201923,2019-06-03,201949,485800
201923,2019-06-03,201950,225550
201923,2019-06-03,201951,242900
201923,2019-06-03,201952,86750
201923,2019-06-03,202001,242900
201923,2019-06-03,202002,225550
201923,2019-06-03,202003,242900
201923,2019-06-03,202004,225550
201923,2019-06-03,202005,242900
201923,2019-06-03,202006,451100
201923,2019-06-03,202007,485800
201923,2019-06-03,202008,451100
201923,2019-06-03,202009,485800
201923,2019-06-03,202010,225550
201923,2019-06-03,202011,242900
201923,2019-06-03,202012,225550
201923,2019-06-03,202013,242900
201923,2019-06-03,202014,381700
201923,2019-06-03,202015,277600
201923,2019-06-03,202016,451100
201923,2019-06-03,202017,728700
201923,2019-06-03,202018,503150
201923,2019-06-03,202019,451052
201923,2019-06-03,202020,399010
201923,2019-06-03,202021,346976
201923,2019-06-03,202022,451048
201923,2019-06-03,202023,24101439
201924,2019-06-10,201924,169854
201924,2019-06-10,201927,199500
201924,2019-06-10,201928,185250
201924,2019-06-10,201929,28500
201924,2019-06-10,201932,188500
201924,2019-06-10,201933,203000
201924,2019-06-10,201934,116000
201924,2019-06-10,201935,29500
201924,2019-06-10,201936,191750
201924,2019-06-10,201937,206500
201924,2019-06-10,201938,191750
201924,2019-06-10,201940,165000
201924,2019-06-10,201941,210000
201924,2019-06-10,201942,195000
201924,2019-06-10,201943,210000
201924,2019-06-10,201945,198250
201924,2019-06-10,201946,198250
201924,2019-06-10,201947,213500
201924,2019-06-10,201948,15500
201924,2019-06-10,201949,217000
201924,2019-06-10,201950,201500
201924,2019-06-10,201951,217000
201924,2019-06-10,201952,77500
201924,2019-06-10,202001,227000
201924,2019-06-10,202002,214500
201924,2019-06-10,202003,231000
201924,2019-06-10,202004,214500
201924,2019-06-10,202005,231000
201924,2019-06-10,202006,214500
201924,2019-06-10,202007,231000
201924,2019-06-10,202008,214500
201924,2019-06-10,202009,231000
201924,2019-06-10,202010,214500
201924,2019-06-10,202011,231000
201924,2019-06-10,202012,321750
201924,2019-06-10,202013,346500
201924,2019-06-10,202014,321750
201924,2019-06-10,202015,198000
201924,2019-06-10,202016,364650
201924,2019-06-10,202017,392700
201924,2019-06-10,202018,364650
201924,2019-06-10,202019,392700
201924,2019-06-10,202020,407550
201924,2019-06-10,202021,438900
201924,2019-06-10,202022,407550
201924,2019-06-10,202023,438900
201924,2019-06-10,202024,24246938
201925,2019-06-17,201927,210000
201925,2019-06-17,201928,195000
201925,2019-06-17,201929,210000
201925,2019-06-17,201932,201500
201925,2019-06-17,201933,203000
201925,2019-06-17,201935,29500
201925,2019-06-17,201936,191750
201925,2019-06-17,201937,206500
201925,2019-06-17,201938,191750
201925,2019-06-17,201940,165000
201925,2019-06-17,201941,210000
201925,2019-06-17,201942,195000
201925,2019-06-17,201943,210000
201925,2019-06-17,201945,198250
201925,2019-06-17,201946,198250
201925,2019-06-17,201947,213500
201925,2019-06-17,201948,15500
201925,2019-06-17,201949,217000
201925,2019-06-17,201950,201500
201925,2019-06-17,201951,217000
201925,2019-06-17,201952,77500
201925,2019-06-17,202001,227000
201925,2019-06-17,202002,214500
201925,2019-06-17,202003,231000
201925,2019-06-17,202004,214500
201925,2019-06-17,202005,231000
201925,2019-06-17,202006,214500
201925,2019-06-17,202007,231000
201925,2019-06-17,202008,214500
201925,2019-06-17,202009,231000
201925,2019-06-17,202010,214500
201925,2019-06-17,202011,231000
201925,2019-06-17,202012,321750
201925,2019-06-17,202013,346500
201925,2019-06-17,202014,321750
201925,2019-06-17,202015,198000
201925,2019-06-17,202016,364650
201925,2019-06-17,202017,392700
201925,2019-06-17,202018,364650
201925,2019-06-17,202019,392700
201925,2019-06-17,202020,407550
201925,2019-06-17,202021,438900
201925,2019-06-17,202022,407550
201925,2019-06-17,202023,438900
201925,2019-06-17,202024,429000
201925,2019-06-17,202025,24104012
201926,2019-06-24,201927,199500
201926,2019-06-24,201928,185250
201926,2019-06-24,201929,199500
201926,2019-06-24,201932,188500
201926,2019-06-24,201933,203000
201926,2019-06-24,201935,29500
201926,2019-06-24,201936,191750
201926,2019-06-24,201937,206500
201926,2019-06-24,201938,191750
201926,2019-06-24,201940,165000
201926,2019-06-24,201941,210000
201926,2019-06-24,201942,195000
201926,2019-06-24,201943,210000
201926,2019-06-24,201945,198250
201926,2019-06-24,201946,198250
201926,2019-06-24,201947,213500
201926,2019-06-24,201948,15500
201926,2019-06-24,201949,217000
201926,2019-06-24,201950,201500
201926,2019-06-24,201951,217000
201926,2019-06-24,201952,77500
201926,2019-06-24,202001,227000
201926,2019-06-24,202002,214500
201926,2019-06-24,202003,231000
201926,2019-06-24,202004,429000
201926,2019-06-24,202005,462000
201926,2019-06-24,202006,214500
201926,2019-06-24,202007,231000
201926,2019-06-24,202008,214500
201926,2019-06-24,202009,231000
201926,2019-06-24,202010,214500
201926,2019-06-24,202011,231000
201926,2019-06-24,202012,321750
201926,2019-06-24,202013,346500
201926,2019-06-24,202014,321750
201926,2019-06-24,202015,198000
201926,2019-06-24,202016,364650
201926,2019-06-24,202017,392700
201926,2019-06-24,202018,364650
201926,2019-06-24,202019,392700
201926,2019-06-24,202020,407550
201926,2019-06-24,202021,438900
201926,2019-06-24,202022,407550
201926,2019-06-24,202023,438900
201926,2019-06-24,202024,429000
201926,2019-06-24,202025,462000
201926,2019-06-24,202026,14599706
201927,2019-07-01,201927,184084
201927,2019-07-01,201928,50000
201927,2019-07-01,201931,116000
201927,2019-07-01,201932,188500
201927,2019-07-01,201933,203000
201927,2019-07-01,201934,188500
201927,2019-07-01,201935,29500
201927,2019-07-01,201936,191750
201927,2019-07-01,201937,206500
201927,2019-07-01,201938,191750
201927,2019-07-01,201940,165000
201927,2019-07-01,201941,210000
201927,2019-07-01,201942,195000
201927,2019-07-01,201943,210000
201927,2019-07-01,201945,198250
201927,2019-07-01,201946,198250
201927,2019-07-01,201947,213500
201927,2019-07-01,201948,15500
201927,2019-07-01,201949,217000
201927,2019-07-01,201950,201500
201927,2019-07-01,201951,217000
201927,2019-07-01,201952,77500
201927,2019-07-01,202001,227000
201927,2019-07-01,202002,214500
201927,2019-07-01,202003,231000
201927,2019-07-01,202004,429000
201927,2019-07-01,202005,462000
201927,2019-07-01,202006,214500
201927,2019-07-01,202007,231000
201927,2019-07-01,202008,214500
201927,2019-07-01,202009,231000
201927,2019-07-01,202010,214500
201927,2019-07-01,202011,231000
201927,2019-07-01,202012,321750
201927,2019-07-01,202013,346500
201927,2019-07-01,202014,321750
201927,2019-07-01,202015,198000
201927,2019-07-01,202016,364650
201927,2019-07-01,202017,392700
201927,2019-07-01,202018,364650
201927,2019-07-01,202019,392700
201927,2019-07-01,202020,407550
201927,2019-07-01,202021,438900
201927,2019-07-01,202022,407550
201927,2019-07-01,202023,438900
201927,2019-07-01,202024,429000
201927,2019-07-01,202025,462000
201927,2019-07-01,202026,429000
201927,2019-07-01,202027,85983
201928,2019-07-08,201928,39333
201928,2019-07-08,201931,116000
201928,2019-07-08,201932,190500
201928,2019-07-08,201933,203000
201928,2019-07-08,201934,188500
201928,2019-07-08,201935,58500
201928,2019-07-08,201936,191750
201928,2019-07-08,201937,206500
201928,2019-07-08,201938,191750
201928,2019-07-08,201940,165000
201928,2019-07-08,201941,210000
201928,2019-07-08,201942,195000
201928,2019-07-08,201943,210000
201928,2019-07-08,201945,198250
201928,2019-07-08,201946,198250
201928,2019-07-08,201947,213500
201928,2019-07-08,201948,15500
201928,2019-07-08,201949,217000
201928,2019-07-08,201950,201500
201928,2019-07-08,201951,217000
201928,2019-07-08,201952,77500
201928,2019-07-08,202001,227000
201928,2019-07-08,202002,214500
201928,2019-07-08,202003,231000
201928,2019-07-08,202004,429000
201928,2019-07-08,202005,462000
201928,2019-07-08,202006,214500
201928,2019-07-08,202007,231000
201928,2019-07-08,202008,214500
201928,2019-07-08,202009,231000
201928,2019-07-08,202010,214500
201928,2019-07-08,202011,231000
201928,2019-07-08,202012,321750
201928,2019-07-08,202013,346500
201928,2019-07-08,202014,321750
201928,2019-07-08,202015,198000
201928,2019-07-08,202016,364650
201928,2019-07-08,202017,392700
201928,2019-07-08,202018,364650
201928,2019-07-08,202019,392700
201928,2019-07-08,202020,407550
201928,2019-07-08,202021,438900
201928,2019-07-08,202022,407550
201928,2019-07-08,202023,438900
201928,2019-07-08,202024,429000
201928,2019-07-08,202025,462000
201928,2019-07-08,202026,429000
201928,2019-07-08,202027,462000
201928,2019-07-08,202028,357385
201929,2019-07-15,201930,185250
201929,2019-07-15,201931,85500
201929,2019-07-15,201932,2000
201929,2019-07-15,201933,116000
201929,2019-07-15,201934,188500
201929,2019-07-15,201935,29500
201929,2019-07-15,201936,191750
201929,2019-07-15,201937,206500
201929,2019-07-15,201938,191750
201929,2019-07-15,201940,165000
201929,2019-07-15,201941,210000
201929,2019-07-15,201942,195000
201929,2019-07-15,201943,210000
201929,2019-07-15,201944,196250
201929,2019-07-15,201945,213500
201929,2019-07-15,201946,198250
201929,2019-07-15,201947,213500
201929,2019-07-15,201948,15500
201929,2019-07-15,201949,217000
201929,2019-07-15,201950,201500
201929,2019-07-15,201951,217000
201929,2019-07-15,201952,77500
201929,2019-07-15,202001,227000
201929,2019-07-15,202002,214500
201929,2019-07-15,202003,231000
201929,2019-07-15,202004,429000
201929,2019-07-15,202005,462000
201929,2019-07-15,202006,214500
201929,2019-07-15,202007,231000
201929,2019-07-15,202008,214500
201929,2019-07-15,202009,231000
201929,2019-07-15,202010,214500
201929,2019-07-15,202011,231000
201929,2019-07-15,202012,321750
201929,2019-07-15,202013,346500
201929,2019-07-15,202014,321750
201929,2019-07-15,202015,198000
201929,2019-07-15,202016,364650
201929,2019-07-15,202017,392700
201929,2019-07-15,202018,364650
201929,2019-07-15,202019,392700
201929,2019-07-15,202020,407550
201929,2019-07-15,202021,438900
201929,2019-07-15,202022,407550
201929,2019-07-15,202023,438900
201929,2019-07-15,202024,429000
201929,2019-07-15,202025,462000
201929,2019-07-15,202026,429000
201929,2019-07-15,202027,462000
201929,2019-07-15,202029,885046
201930,2019-07-22,201930,186160
201930,2019-07-22,201931,85500
201930,2019-07-22,201932,2000
201930,2019-07-22,201933,116000
201930,2019-07-22,201934,188500
201930,2019-07-22,201935,29500
201930,2019-07-22,201936,191750
201930,2019-07-22,201937,206500
201930,2019-07-22,201938,191750
201930,2019-07-22,201940,165000
201930,2019-07-22,201941,210000
201930,2019-07-22,201942,195000
201930,2019-07-22,201943,210000
201930,2019-07-22,201944,196250
201930,2019-07-22,201945,213500
201930,2019-07-22,201946,198250
201930,2019-07-22,201947,213500
201930,2019-07-22,201948,15500
201930,2019-07-22,201949,217000
201930,2019-07-22,201950,201500
201930,2019-07-22,201951,217000
201930,2019-07-22,201952,77500
201930,2019-07-22,202001,227000
201930,2019-07-22,202002,214500
201930,2019-07-22,202003,297000
201930,2019-07-22,202004,536250
201930,2019-07-22,202005,577500
201930,2019-07-22,202006,321750
201930,2019-07-22,202007,346500
201930,2019-07-22,202008,364650
201930,2019-07-22,202009,392700
201930,2019-07-22,202010,364650
201930,2019-07-22,202011,392700
201930,2019-07-22,202012,407550
201930,2019-07-22,202013,438900
201930,2019-07-22,202014,407550
201930,2019-07-22,202015,250800
201930,2019-07-22,202016,429000
201930,2019-07-22,202017,462000
201930,2019-07-22,202018,429000
201930,2019-07-22,202019,462000
201930,2019-07-22,202020,429000
201930,2019-07-22,202021,462000
201930,2019-07-22,202022,429000
201930,2019-07-22,202023,462000
201930,2019-07-22,202024,429000
201930,2019-07-22,202025,462000
201930,2019-07-22,202026,429000
201930,2019-07-22,202027,462000
201930,2019-07-22,202028,429000
201930,2019-07-22,202029,462000
201930,2019-07-22,202030,545390
201931,2019-07-29,201931,65412
201931,2019-07-29,201934,192500
201931,2019-07-29,201935,203500
201931,2019-07-29,201936,191750
201931,2019-07-29,201937,206500
201931,2019-07-29,201938,191750
201931,2019-07-29,201940,165000
201931,2019-07-29,201941,210000
201931,2019-07-29,201942,195000
201931,2019-07-29,201943,210000
201931,2019-07-29,201944,196250
201931,2019-07-29,201945,213500
201931,2019-07-29,201946,198250
201931,2019-07-29,201947,213500
201931,2019-07-29,201948,15500
201931,2019-07-29,201949,217000
201931,2019-07-29,201950,201500
201931,2019-07-29,201951,217000
201931,2019-07-29,201952,77500
201931,2019-07-29,202001,227000
201931,2019-07-29,202002,214500
201931,2019-07-29,202003,297000
201931,2019-07-29,202004,321750
201931,2019-07-29,202005,346500
201931,2019-07-29,202006,321750
201931,2019-07-29,202007,346500
201931,2019-07-29,202008,364650
201931,2019-07-29,202009,392700
201931,2019-07-29,202010,364650
201931,2019-07-29,202011,392700
201931,2019-07-29,202012,407550
201931,2019-07-29,202013,438900
201931,2019-07-29,202014,407550
201931,2019-07-29,202015,250800
201931,2019-07-29,202016,429000
201931,2019-07-29,202017,462000
201931,2019-07-29,202018,429000
201931,2019-07-29,202019,462000
201931,2019-07-29,202020,429000
201931,2019-07-29,202021,462000
201931,2019-07-29,202022,429000
201931,2019-07-29,202023,462000
201931,2019-07-29,202024,429000
201931,2019-07-29,202025,462000
201931,2019-07-29,202026,429000
201931,2019-07-29,202027,462000
201931,2019-07-29,202028,297000
201931,2019-07-29,202029,330000
201931,2019-07-29,202030,297000
201931,2019-07-29,202031,1403697
201932,2019-08-05,201933,29000
201932,2019-08-05,201934,192500
201932,2019-08-05,201935,203500
201932,2019-08-05,201936,191750
201932,2019-08-05,201937,206500
201932,2019-08-05,201938,191750
201932,2019-08-05,202025,8043
201932,2019-08-05,202031,26895
201932,2019-08-05,202032,17360150
201933,2019-08-12,201934,192500
201933,2019-08-12,201935,203500
201933,2019-08-12,201936,191750
201933,2019-08-12,201937,206500
201933,2019-08-12,201938,191750
201933,2019-08-12,201940,165000
201933,2019-08-12,201941,210000
201933,2019-08-12,201942,195000
201933,2019-08-12,201943,210000
201933,2019-08-12,201944,196250
201933,2019-08-12,201945,213500
201933,2019-08-12,201946,198250
201933,2019-08-12,201947,213500
201933,2019-08-12,201948,15500
201933,2019-08-12,201949,217000
201933,2019-08-12,201950,201500
201933,2019-08-12,201951,217000
201933,2019-08-12,201952,77500
201933,2019-08-12,202001,227000
201933,2019-08-12,202002,214500
201933,2019-08-12,202003,297000
201933,2019-08-12,202004,321750
201933,2019-08-12,202005,346500
201933,2019-08-12,202006,321750
201933,2019-08-12,202007,346500
201933,2019-08-12,202008,364650
201933,2019-08-12,202009,392700
201933,2019-08-12,202010,364650
201933,2019-08-12,202011,392700
201933,2019-08-12,202012,407550
201933,2019-08-12,202013,438900
201933,2019-08-12,202014,407550
201933,2019-08-12,202015,250800
201933,2019-08-12,202016,429000
201933,2019-08-12,202017,462000
201933,2019-08-12,202018,429000
201933,2019-08-12,202019,462000
201933,2019-08-12,202020,429000
201933,2019-08-12,202021,462000
201933,2019-08-12,202022,429000
201933,2019-08-12,202023,462000
201933,2019-08-12,202024,429000
201933,2019-08-12,202025,462000
201933,2019-08-12,202026,429000
201933,2019-08-12,202027,462000
201933,2019-08-12,202028,297000
201933,2019-08-12,202029,330000
201933,2019-08-12,202030,297000
201933,2019-08-12,202031,462000
201933,2019-08-12,202032,429000
201933,2019-08-12,202033,1996005
201934,2019-08-19,201934,189359
201934,2019-08-19,201935,203500
201934,2019-08-19,201936,191750
201934,2019-08-19,201937,206500
201934,2019-08-19,201938,191750
201934,2019-08-19,201940,165000
201934,2019-08-19,201941,210000
201934,2019-08-19,201942,195000
201934,2019-08-19,201943,210000
201934,2019-08-19,201944,196250
201934,2019-08-19,201945,213500
201934,2019-08-19,201946,198250
201934,2019-08-19,201947,213500
201934,2019-08-19,201948,15500
201934,2019-08-19,201949,217000
201934,2019-08-19,201950,201500
201934,2019-08-19,201951,217000
201934,2019-08-19,201952,77500
201934,2019-08-19,202001,227000
201934,2019-08-19,202002,214500
201934,2019-08-19,202003,297000
201934,2019-08-19,202004,321750
201934,2019-08-19,202005,346500
201934,2019-08-19,202006,321750
201934,2019-08-19,202007,346500
201934,2019-08-19,202008,364650
201934,2019-08-19,202009,392700
201934,2019-08-19,202010,364650
201934,2019-08-19,202011,392700
201934,2019-08-19,202012,407550
201934,2019-08-19,202013,438900
201934,2019-08-19,202014,407550
201934,2019-08-19,202015,250800
201934,2019-08-19,202016,429000
201934,2019-08-19,202017,462000
201934,2019-08-19,202018,429000
201934,2019-08-19,202019,462000
201934,2019-08-19,202020,429000
201934,2019-08-19,202021,462000
201934,2019-08-19,202022,429000
201934,2019-08-19,202023,462000
201934,2019-08-19,202024,429000
201934,2019-08-19,202025,462000
201934,2019-08-19,202026,429000
201934,2019-08-19,202027,462000
201934,2019-08-19,202028,297000
201934,2019-08-19,202029,330000
201934,2019-08-19,202030,297000
201934,2019-08-19,202031,462000
201934,2019-08-19,202032,429000
201934,2019-08-19,202033,234221
201934,2019-08-19,202034,2472447
201935,2019-08-26,201935,192354
201935,2019-08-26,201936,191750
201935,2019-08-26,201937,206500
201935,2019-08-26,201940,165000
201935,2019-08-26,201941,210000
201935,2019-08-26,201942,195000
201935,2019-08-26,201943,210000
201935,2019-08-26,201944,196250
201935,2019-08-26,201945,213500
201935,2019-08-26,201946,198250
201935,2019-08-26,201947,213500
201935,2019-08-26,201950,201500
201935,2019-08-26,201951,217000
201935,2019-08-26,201952,77500
201935,2019-08-26,202001,227000
201935,2019-08-26,202002,214500
201935,2019-08-26,202003,297000
201935,2019-08-26,202004,321750
201935,2019-08-26,202005,346500
201935,2019-08-26,202006,321750
201935,2019-08-26,202007,346500
201935,2019-08-26,202008,364650
201935,2019-08-26,202009,392700
201935,2019-08-26,202010,364650
201935,2019-08-26,202011,392700
201935,2019-08-26,202012,407550
201935,2019-08-26,202013,438900
201935,2019-08-26,202014,407550
201935,2019-08-26,202015,250800
201935,2019-08-26,202016,429000
201935,2019-08-26,202017,462000
201935,2019-08-26,202018,429000
201935,2019-08-26,202019,462000
201935,2019-08-26,202020,429000
201935,2019-08-26,202021,462000
201935,2019-08-26,202022,429000
201935,2019-08-26,202023,462000
201935,2019-08-26,202024,429000
201935,2019-08-26,202025,462000
201935,2019-08-26,202026,429000
201935,2019-08-26,202027,462000
201935,2019-08-26,202028,297000
201935,2019-08-26,202029,330000
201935,2019-08-26,202030,297000
201935,2019-08-26,202031,462000
201935,2019-08-26,202032,429000
201935,2019-08-26,202033,49502
201935,2019-08-26,202034,66002
201935,2019-08-26,202035,2738763
201936,2019-09-02,201936,190453
201936,2019-09-02,201937,208500
201936,2019-09-02,201940,165000
201936,2019-09-02,201941,210000
201936,2019-09-02,201942,195000
201936,2019-09-02,201943,210000
201936,2019-09-02,201944,200250
201936,2019-09-02,201945,213500
201936,2019-09-02,201946,198250
201936,2019-09-02,201947,213500
201936,2019-09-02,201949,217000
201936,2019-09-02,201950,201500
201936,2019-09-02,201951,217000
201936,2019-09-02,201952,77500
201936,2019-09-02,202001,227000
201936,2019-09-02,202002,214500
201936,2019-09-02,202003,297000
201936,2019-09-02,202004,321750
201936,2019-09-02,202005,346500
201936,2019-09-02,202006,321750
201936,2019-09-02,202007,346500
201936,2019-09-02,202008,364650
201936,2019-09-02,202009,392700
201936,2019-09-02,202010,364650
201936,2019-09-02,202011,392700
201936,2019-09-02,202012,407550
201936,2019-09-02,202013,438900
201936,2019-09-02,202014,407550
201936,2019-09-02,202015,250800
201936,2019-09-02,202016,429000
201936,2019-09-02,202017,462000
201936,2019-09-02,202018,429000
201936,2019-09-02,202019,462000
201936,2019-09-02,202020,429000
201936,2019-09-02,202021,462000
201936,2019-09-02,202022,429000
201936,2019-09-02,202023,462000
201936,2019-09-02,202024,429000
201936,2019-09-02,202025,462000
201936,2019-09-02,202026,429000
201936,2019-09-02,202027,462000
201936,2019-09-02,202028,297000
201936,2019-09-02,202029,330000
201936,2019-09-02,202030,297000
201936,2019-09-02,202031,462000
201936,2019-09-02,202032,429000
201936,2019-09-02,202033,129341
201936,2019-09-02,202034,231142
201936,2019-09-02,202035,445514
201936,2019-09-02,202036,1333881
201937,2019-09-09,201937,81035
201937,2019-09-09,201938,50000
201937,2019-09-09,201940,135000
201937,2019-09-09,201941,210000
201937,2019-09-09,201942,195000
201937,2019-09-09,201943,210000
201937,2019-09-09,201944,196000
201937,2019-09-09,201945,213500
201937,2019-09-09,201946,198250
201937,2019-09-09,201947,213500
201937,2019-09-09,201949,217000
201937,2019-09-09,201950,201500
201937,2019-09-09,201951,217000
201937,2019-09-09,201952,77500
201937,2019-09-09,202001,227000
201937,2019-09-09,202002,214500
201937,2019-09-09,202003,297000
201937,2019-09-09,202004,321750
201937,2019-09-09,202005,346500
201937,2019-09-09,202006,321750
201937,2019-09-09,202007,346500
201937,2019-09-09,202008,364650
201937,2019-09-09,202009,392700
201937,2019-09-09,202010,364650
201937,2019-09-09,202011,392700
201937,2019-09-09,202012,407550
201937,2019-09-09,202013,438900
201937,2019-09-09,202014,407550
201937,2019-09-09,202015,250800
201937,2019-09-09,202016,429000
201937,2019-09-09,202017,462000
201937,2019-09-09,202018,429000
201937,2019-09-09,202019,462000
201937,2019-09-09,202020,429000
201937,2019-09-09,202021,462000
201937,2019-09-09,202022,429000
201937,2019-09-09,202023,462000
201937,2019-09-09,202024,429000
201937,2019-09-09,202025,462000
201937,2019-09-09,202026,429000
201937,2019-09-09,202027,462000
201937,2019-09-09,202028,297000
201937,2019-09-09,202029,330000
201937,2019-09-09,202030,297000
201937,2019-09-09,202031,462000
201937,2019-09-09,202032,429000
201937,2019-09-09,202034,168591
201937,2019-09-09,202035,668271
201937,2019-09-09,202036,668271
201937,2019-09-09,202037,2668
201938,2019-09-16,201938,60000
201938,2019-09-16,201942,195000
201938,2019-09-16,201943,210000
201938,2019-09-16,201944,196500
201938,2019-09-16,201945,213500
201938,2019-09-16,201949,217000
201938,2019-09-16,201950,201500
201938,2019-09-16,201951,217000
201938,2019-09-16,201952,77500
201938,2019-09-16,202001,215500
201938,2019-09-16,202002,199550
201938,2019-09-16,202003,280900
201938,2019-09-16,202004,306800
201938,2019-09-16,202005,331200
201938,2019-09-16,202006,309400
201938,2019-09-16,202007,333200
201938,2019-09-16,202008,352300
201938,2019-09-16,202009,379800
201938,2019-09-16,202010,354900
201938,2019-09-16,202011,382200
201938,2019-09-16,202012,397800
201938,2019-09-16,202013,428400
201938,2019-09-16,202014,400050
201938,2019-09-16,202015,246800
201938,2019-09-16,202016,422500
201938,2019-09-16,202017,455000
201938,2019-09-16,202018,423500
201938,2019-09-16,202019,457800
201938,2019-09-16,202020,425100
201938,2019-09-16,202021,457800
201938,2019-09-16,202022,425100
201938,2019-09-16,202023,460600
201938,2019-09-16,202024,427700
201938,2019-09-16,202025,460600
201938,2019-09-16,202026,427700
201938,2019-09-16,202027,329000
201938,2019-09-16,202028,296100
201938,2019-09-16,202029,329000
201938,2019-09-16,202030,296100
201938,2019-09-16,202031,395200
201938,2019-09-16,202032,429000
201938,2019-09-16,202033,437263
201938,2019-09-16,202034,437263
201938,2019-09-16,202035,437257
201938,2019-09-16,202036,445514
201938,2019-09-16,202037,379505
201938,2019-09-16,202038,910349
201939,2019-09-23,201939,846
201939,2019-09-23,201941,90000
201939,2019-09-23,201942,195000
201939,2019-09-23,201943,210000
201939,2019-09-23,201944,196500
201939,2019-09-23,201945,213500
201939,2019-09-23,201948,198250
201939,2019-09-23,201949,213500
201939,2019-09-23,201950,198250
201939,2019-09-23,201951,213500
201939,2019-09-23,201952,76250
201939,2019-09-23,202001,197615
201939,2019-09-23,202002,177600
201939,2019-09-23,202003,246619
201939,2019-09-23,202004,267557
201939,2019-09-23,202005,288850
201939,2019-09-23,202006,269871
201939,2019-09-23,202007,290630
201939,2019-09-23,202008,305853
201939,2019-09-23,202009,329736
201939,2019-09-23,202010,308167
201939,2019-09-23,202011,331872
201939,2019-09-23,202012,344150
201939,2019-09-23,202013,370623
201939,2019-09-23,202014,346152
201939,2019-09-23,202015,213564
201939,2019-09-23,202016,365034
201939,2019-09-23,202017,393113
201939,2019-09-23,202018,368816
201939,2019-09-23,202019,403704
201939,2019-09-23,202020,374868
201939,2019-09-23,202021,403704
201939,2019-09-23,202022,374868
201939,2019-09-23,202023,408688
201939,2019-09-23,202024,379496
201939,2019-09-23,202025,408688
201939,2019-09-23,202026,379496
201939,2019-09-23,202027,291920
201939,2019-09-23,202028,262728
201939,2019-09-23,202029,291920
201939,2019-09-23,202030,262728
201939,2019-09-23,202031,233536
201939,2019-09-23,202032,262728
201939,2019-09-23,202033,291920
201939,2019-09-23,202034,262728
201939,2019-09-23,202035,291920
201939,2019-09-23,202036,408688
201939,2019-09-23,202037,408688
201939,2019-09-23,202038,379496
201939,2019-09-23,202039,2505715
201940,2019-09-30,201942,195000
201940,2019-09-30,201943,210000
201940,2019-09-30,201944,196500
201940,2019-09-30,201945,213500
201940,2019-09-30,201948,198250
201940,2019-09-30,201949,213500
201940,2019-09-30,201950,198250
201940,2019-09-30,201951,213500
201940,2019-09-30,201952,76250
201940,2019-09-30,202001,209960
201940,2019-09-30,202002,199550
201940,2019-09-30,202003,277100
201940,2019-09-30,202004,300625
201940,2019-09-30,202005,324550
201940,2019-09-30,202006,303225
201940,2019-09-30,202007,326550
201940,2019-09-30,202008,343655
201940,2019-09-30,202009,370490
201940,2019-09-30,202010,346255
201940,2019-09-30,202011,372890
201940,2019-09-30,202012,386685
201940,2019-09-30,202013,416430
201940,2019-09-30,202014,388935
201940,2019-09-30,202015,239960
201940,2019-09-30,202016,410150
201940,2019-09-30,202017,441700
201940,2019-09-30,202018,414400
201940,2019-09-30,202019,453600
201940,2019-09-30,202020,421200
201940,2019-09-30,202021,453600
201940,2019-09-30,202022,421200
201940,2019-09-30,202023,459200
201940,2019-09-30,202024,426400
201940,2019-09-30,202025,459200
201940,2019-09-30,202026,426400
201940,2019-09-30,202027,328000
201940,2019-09-30,202028,295200
201940,2019-09-30,202029,328000
201940,2019-09-30,202030,295200
201940,2019-09-30,202031,262400
201940,2019-09-30,202032,295200
201940,2019-09-30,202033,328000
201940,2019-09-30,202034,295200
201940,2019-09-30,202035,328000
201940,2019-09-30,202036,459200
201940,2019-09-30,202037,459200
201940,2019-09-30,202038,426400
201940,2019-09-30,202039,459200
201940,2019-09-30,202040,1764390
201941,2019-10-07,201942,195000
201941,2019-10-07,201943,210000
201941,2019-10-07,201944,188900
201941,2019-10-07,201945,183000
201941,2019-10-07,201948,205900
201941,2019-10-07,201949,213500
201941,2019-10-07,201950,198250
201941,2019-10-07,201951,213500
201941,2019-10-07,201952,76250
201941,2019-10-07,202001,214500
201941,2019-10-07,202002,199550
