Date,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053
202034,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,151200,235872,196560,272160,257040,272160,287280,317520,317520,332640,378000,347760,241920,226800,199849,257040,317520,287280,272160,0,0
202035,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,167832,151200,257040,257040,272160,287280,317520,317520,332640,378000,347760,241920,226800,199849,257040,317520,287280,272160,0,0
202036,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,151200,257040,272160,302400,257040,317520,332640,378000,347760,241920,226800,199849,257040,317520,287280,272160,0,0
202037,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,226800,272160,302400,257040,317520,332640,378000,347760,241920,226800,199849,257040,317520,287280,272160,0,0
202038,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,166320,272160,302400,208656,317520,332640,378000,347760,241920,226800,199849,257040,317520,287280,272160,0,0
202039,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,166320,226800,272160,272160,272160,302400,257040,196560,226800,211680,226800,272160,257040,241920,0,0
202040,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,60476,226800,272160,287280,302400,317520,317520,332640,332640,393120,408240,151200,226800,0,0
202041,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,181436,272160,287280,302400,317520,317520,332640,332640,393120,408240,151200,226800,0,0
202042,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,166320,287280,302400,332640,317520,241920,287280,272160,544320,279480,226800,0,0
202043,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,166320,317520,332640,317520,241920,287280,272160,544320,279480,226800,0,0
202044,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,136074,483840,317520,241920,287280,272160,544320,279480,226800,0,0
202045,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,169344,393120,272160,287280,257040,544320,323190,181440,0,0
202046,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,168966,332640,287280,257040,544320,323190,226800,0,0
202047,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,101304,378000,302400,544320,323190,226800,0,0
202048,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,146664,272160,302400,514080,368550,226800,0,0
202049,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,146664,362880,204982,483840,368550,226800,0,0
202050,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,146664,362880,204982,391608,368550,226800,0,0
202051,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,146664,362880,204982,482328,287280,279342,0,0
202052,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,146664,362880,204982,482328,316008,233798,0,0
202053,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,161406,166320,136080,241920,211680,226796,211676,287280,272160,166314,246078,170478,146664,362880,204982,482328,316008,278780,0,0
