Plan Date,Date,QTY_x,QTY_y
201939,202001,197615.0,7
201939,202002,177600.0,7
201939,202003,246619.0,14
201939,202004,267557.0,14
201939,202005,288850.0,14
201939,202006,269871.0,14
201939,202007,290630.0,14
201939,202008,305853.0,14
201939,202009,329736.0,14
201939,202010,308167.0,14
201939,202011,331872.0,14
201939,202012,344150.0,14
201939,202013,370623.0,14
201939,202014,346152.0,14
201939,202015,213564.0,14
201939,202016,365034.0,14
201939,202017,393113.0,14
201939,202018,368816.0,14
201939,202019,403704.0,14
201939,202020,374868.0,14
201939,202021,403704.0,14
201939,202022,374868.0,14
201939,202023,408688.0,14
201939,202024,379496.0,14
201939,202025,408688.0,14
201939,202026,379496.0,14
201939,202027,291920.0,14
201939,202028,262728.0,14
201939,202029,291920.0,14
201939,202030,262728.0,14
201939,202031,233536.0,10
201939,202032,262728.0,14
201939,202033,291920.0,14
201939,202034,262728.0,14
201939,202035,291920.0,14
201939,202036,408688.0,14
201939,202037,408688.0,14
201939,202038,379496.0,14
201939,202039,2505716.288292623,2
201940,201942,195000.0,7
201940,201943,210000.0,7
201940,201944,196500.0,7
201940,201945,213500.0,7
201940,201948,198250.0,7
201940,201949,213500.0,7
201940,201950,198250.0,7
201940,201951,213500.0,7
201940,201952,76250.0,7
201940,202001,209960.0,7
201940,202002,199550.0,7
201940,202003,277100.0,14
201940,202004,300625.0,14
201940,202005,324550.0,14
201940,202006,303225.0,14
201940,202007,326550.0,14
201940,202008,343655.0,14
201940,202009,370490.0,14
201940,202010,346255.0,14
201940,202011,372890.0,14
201940,202012,386685.0,14
201940,202013,416430.0,14
201940,202014,388935.0,14
201940,202015,239960.0,14
201940,202016,410150.0,14
201940,202017,441700.0,14
201940,202018,414400.0,14
201940,202019,453600.0,14
201940,202020,421200.0,14
201940,202021,453600.0,14
201940,202022,421200.0,14
201940,202023,459200.0,14
201940,202024,426400.0,14
201940,202025,459200.0,14
201940,202026,426400.0,14
201940,202027,328000.0,14
201940,202028,295200.0,14
201940,202029,328000.0,14
201940,202030,295200.0,14
201940,202031,262400.0,10
201940,202032,295200.0,14
201940,202033,328000.0,14
201940,202034,295200.0,14
201940,202035,328000.0,14
201940,202036,459200.0,14
201940,202037,459200.0,14
201940,202038,426400.0,14
201940,202039,459200.0,14
201940,202040,1764390.54721578,1
201941,201942,195000.0,7
201941,201943,210000.0,7
201941,201944,188900.0,8
201941,201945,183000.0,6
201941,201948,205900.0,7
201941,201949,213500.0,7
201941,201950,198250.0,7
201941,201951,213500.0,7
201941,201952,76250.0,7
201941,202001,214500.0,7
201941,202002,199550.0,7
201941,202003,242900.0,14
201941,202004,289550.0,14
201941,202005,290700.0,12
201941,202006,277150.0,14
201941,202007,292700.0,14
201941,202008,282150.0,14
201941,202009,332100.0,13
201941,202010,351900.0,14
201941,202011,367650.0,14
201941,202012,366750.0,14
201941,202013,396000.0,14
201941,202014,386955.0,14
201941,202015,239960.0,14
201941,202016,410150.0,14
201941,202017,441700.0,14
201941,202018,414400.0,14
201941,202019,453600.0,14
201941,202020,421200.0,14
201941,202021,453600.0,14
201941,202022,421200.0,14
201941,202023,459200.0,14
201941,202024,426400.0,14
201941,202025,459200.0,14
201941,202026,426400.0,14
201941,202027,328000.0,14
201941,202028,295200.0,14
201941,202029,328000.0,14
201941,202030,295200.0,14
201941,202031,262400.0,10
201941,202032,295200.0,14
201941,202033,328000.0,14
201941,202034,484010.7820925027,20
201941,202035,393673.31544423336,16
201941,202036,615174.1230461706,19
201941,202037,680847.4401093416,21
201941,202038,648047.4394295083,21
201941,202039,648010.7814283423,20
201941,202040,664707.3773257198,21
201941,202041,875140.488289451,1
201942,201942,173422.0,7
201942,201943,210000.0,7
201942,201944,188900.0,8
201942,201945,183000.0,6
201942,201946,2000.0,1
201942,201948,205900.0,7
201942,201949,213500.0,7
201942,201950,205900.0,7
201942,201951,213500.0,7
201942,201952,122000.0,7
201942,202001,214500.0,7
201942,202002,199550.0,7
201942,202003,242900.0,14
201942,202004,289550.0,14
201942,202005,290700.0,14
201942,202006,277150.0,14
201942,202007,292700.0,14
201942,202008,282150.0,14
201942,202009,332100.0,14
201942,202010,351900.0,14
201942,202011,367650.0,14
201942,202012,366750.0,14
201942,202013,397400.0,21
201942,202014,386955.0,14
201942,202015,242760.0,21
201942,202016,410150.0,14
201942,202017,665700.0,21
201942,202018,623400.0,21
201942,202019,680400.0,21
201942,202020,631800.0,21
201942,202021,680400.0,21
201942,202022,631800.0,21
201942,202023,459200.0,14
201942,202024,426400.0,14
201942,202025,459200.0,14
201942,202026,426400.0,14
201942,202027,328000.0,14
201942,202028,295200.0,14
201942,202029,328000.0,14
201942,202030,295200.0,14
201942,202031,262400.0,14
201942,202032,295200.0,14
201942,202033,328000.0,14
201942,202034,295200.0,14
201942,202035,328000.0,14
201942,202036,459200.0,14
201942,202037,459200.0,14
201942,202038,426400.0,14
201942,202039,459200.0,14
201942,202040,426400.0,14
201942,202041,459200.0,14
201942,202042,840937.6724683,1
201943,201943,195586.0,7
201943,201944,217000.0,8
201943,201945,192000.0,6
201943,201946,2000.0,1
201943,201948,231000.0,7
201943,201949,231000.0,7
201943,201950,231000.0,7
201943,201951,213500.0,7
201943,201952,122000.0,7
201943,202001,215000.0,7
201943,202002,199550.0,7
201943,202003,242900.0,14
201943,202004,289550.0,14
201943,202005,291000.0,14
201943,202006,277150.0,14
201943,202007,292700.0,14
201943,202008,282150.0,14
201943,202009,333000.0,14
201943,202010,351900.0,14
201943,202011,367650.0,14
201943,202012,366750.0,14
201943,202013,397400.0,21
201943,202014,386955.0,14
201943,202015,242760.0,21
201943,202016,410150.0,14
201943,202017,665700.0,21
201943,202018,623400.0,21
201943,202019,680400.0,21
201943,202020,631800.0,21
201943,202021,680400.0,21
201943,202022,631800.0,21
201943,202023,459200.0,14
201943,202024,426400.0,14
201943,202025,459200.0,14
201943,202026,426400.0,14
201943,202027,328000.0,14
201943,202028,295200.0,14
201943,202029,328000.0,14
201943,202030,295200.0,14
201943,202031,262200.0,12
201943,202032,295200.0,14
201943,202033,328000.0,14
201943,202034,295200.0,14
201943,202035,328000.0,14
201943,202036,459200.0,14
201943,202037,459200.0,14
201943,202038,426400.0,14
201943,202039,459200.0,14
201943,202040,426400.0,14
201943,202041,459200.0,14
201943,202042,459200.0,14
201943,202043,942160.197720298,1
201944,201944,207525.0,9
201944,201945,183000.0,6
201944,201946,2000.0,1
201944,201948,206000.0,7
201944,201949,206000.0,7
201944,201950,206000.0,7
201944,201951,213500.0,7
201944,201952,122000.0,7
201944,202001,215000.0,7
201944,202002,199550.0,7
201944,202003,238900.0,14
201944,202004,259550.0,14
201944,202005,336000.0,14
201944,202006,262150.0,14
201944,202007,282700.0,14
201944,202008,272150.0,14
201944,202009,324000.0,14
201944,202010,302750.0,14
201944,202011,325500.0,14
201944,202012,302750.0,14
201944,202013,333900.0,21
201944,202014,365000.0,14
201944,202015,242760.0,21
201944,202016,410150.0,14
201944,202017,665700.0,21
201944,202018,623000.0,21
201944,202019,680400.0,21
201944,202020,631800.0,21
201944,202021,680400.0,21
201944,202022,633000.0,21
201944,202023,460000.0,14
201944,202024,426400.0,14
201944,202025,459200.0,14
201944,202026,426400.0,14
201944,202027,328000.0,14
201944,202028,295200.0,14
201944,202029,328000.0,14
201944,202030,295200.0,14
201944,202031,262000.0,10
201944,202032,295200.0,14
201944,202033,328000.0,14
201944,202034,295200.0,14
201944,202035,328000.0,14
201944,202036,460000.0,14
201944,202037,459200.0,14
201944,202038,426400.0,14
201944,202039,459200.0,14
201944,202040,426000.0,14
201944,202041,459200.0,14
201944,202042,426400.0,14
201944,202043,459200.0,14
201944,202044,1996950.7011334938,2
201945,201945,101500.0,5
201945,201946,116500.0,5
201945,201948,114500.0,4
201945,201949,206000.0,7
201945,201950,206000.0,7
201945,201951,213500.0,7
201945,201952,122000.0,4
201945,202001,217000.0,9
201945,202002,199550.0,7
201945,202003,238900.0,14
201945,202004,259550.0,14
201945,202005,336000.0,14
201945,202006,262150.0,14
201945,202007,282700.0,14
201945,202008,272150.0,14
201945,202009,324000.0,14
201945,202010,302750.0,14
201945,202011,325500.0,14
201945,202012,302750.0,14
201945,202013,333900.0,21
201945,202014,365000.0,14
201945,202015,242760.0,21
201945,202016,410150.0,14
201945,202017,665700.0,21
201945,202018,623000.0,21
201945,202019,680400.0,21
201945,202020,631800.0,21
201945,202021,680400.0,21
201945,202022,633000.0,21
201945,202023,690000.0,21
201945,202024,639600.0,21
201945,202025,688800.0,21
201945,202026,639600.0,21
201945,202027,492000.0,21
201945,202028,295200.0,14
201945,202029,328000.0,14
201945,202030,295200.0,14
201945,202031,262000.0,10
201945,202032,295200.0,14
201945,202033,328000.0,14
201945,202034,295200.0,14
201945,202035,328000.0,14
201945,202036,460000.0,14
201945,202037,459200.0,14
201945,202038,426400.0,14
201945,202039,459200.0,14
201945,202040,426000.0,14
201945,202041,459200.0,14
201945,202042,426400.0,14
201945,202043,459200.0,14
201945,202044,426400.0,14
201945,202045,1233400.818289077,2
201946,201946,53450.0,7
201946,201948,137500.0,5
201946,201949,206000.0,7
201946,201950,206000.0,7
201946,201951,213500.0,7
201946,201952,122000.0,4
201946,202001,215000.0,7
201946,202002,207225.0,7
201946,202003,231225.0,14
201946,202004,267225.0,14
201946,202005,327225.0,14
201946,202006,269925.0,14
201946,202007,274925.0,14
201946,202008,279925.0,14
201946,202009,314925.0,14
201946,202010,310625.0,14
201946,202011,317625.0,14
201946,202012,310625.0,14
201946,202013,326025.0,21
201946,202014,370625.0,14
201946,202015,426700.0,21
201946,202016,543900.0,21
201946,202017,639900.0,21
201946,202018,639900.0,21
201946,202019,656100.0,21
201946,202020,656100.0,21
201946,202021,656100.0,21
201946,202022,656100.0,21
201946,202023,664200.0,21
201946,202024,442800.0,14
201946,202025,442800.0,14
201946,202026,442800.0,14
201946,202027,442800.0,14
201946,202028,442800.0,14
201946,202029,311600.0,14
201946,202030,311600.0,14
201946,202031,311600.0,14
201946,202032,311600.0,14
201946,202033,311600.0,14
201946,202034,311600.0,14
201946,202035,311600.0,14
201946,202036,442800.0,14
201946,202037,442800.0,14
201946,202038,442800.0,14
201946,202039,442800.0,14
201946,202040,442800.0,14
201946,202041,449550.0,14
201946,202042,449550.0,14
201946,202043,514224.12445923575,21
201946,202044,517048.4295368227,21
201946,202045,475746.402452919,17
201946,202046,1584825.66474359,3
201947,201947,160939.0,6
201947,201949,198500.0,7
201947,201950,206000.0,7
201947,201951,213500.0,7
201947,201952,122000.0,4
201947,202001,214500.0,7
201947,202002,207200.0,7
201947,202005,207225.0,7
201947,202006,209925.0,7
201947,202007,209925.0,7
201947,202009,103950.0,7
201947,202010,316575.0,14
201947,202011,316575.0,14
201947,202012,316575.0,14
201947,202013,316575.0,14
201947,202014,316575.0,14
201947,202015,4000.0,7
201947,202016,145530.0,7
201947,202017,145530.0,7
201947,202018,361530.0,14
201947,202019,405810.0,14
201947,202020,405810.0,14
201947,202021,405810.0,14
201947,202022,405810.0,14
201947,202023,429300.0,14
201947,202024,429300.0,14
201947,202025,429300.0,14
201947,202026,429300.0,14
201947,202027,429300.0,14
201947,202028,309700.0,14
201947,202029,309700.0,14
201947,202030,309700.0,14
201947,202031,309700.0,14
201947,202032,311600.0,14
201947,202033,311600.0,14
201947,202034,311600.0,14
201947,202035,442800.0,14
201947,202036,442800.0,14
201947,202037,442800.0,14
201947,202038,442800.0,14
201947,202039,442800.0,14
201947,202040,442800.0,14
201947,202041,446175.0,14
201947,202042,446175.0,14
201947,202043,446175.0,14
201947,202044,446175.0,14
201947,202045,446175.0,14
201947,202046,446175.0,14
201947,202047,2489317.6241967124,4
201948,201949,203000.0,7
201948,201950,195500.0,8
201948,201951,203000.0,7
201948,201952,116000.0,4
201948,202001,208000.0,7
201948,202002,195000.0,7
201948,202005,207225.0,7
201948,202006,209925.0,7
201948,202007,209925.0,7
201948,202009,103950.0,7
201948,202010,316575.0,14
201948,202011,316575.0,14
201948,202012,316575.0,14
201948,202013,316575.0,14
201948,202014,316575.0,14
201948,202015,4000.0,7
201948,202016,145530.0,7
201948,202017,145530.0,7
201948,202018,361530.0,14
201948,202019,405810.0,14
201948,202020,405810.0,14
201948,202021,405810.0,14
201948,202022,405810.0,14
201948,202023,429300.0,14
201948,202024,429300.0,14
201948,202025,429300.0,14
201948,202026,429300.0,14
201948,202027,429300.0,14
201948,202028,309700.0,14
201948,202029,309700.0,14
201948,202030,309700.0,14
201948,202031,309700.0,14
201948,202032,311600.0,14
201948,202033,311600.0,14
201948,202034,311600.0,14
201948,202035,442800.0,14
201948,202036,442800.0,14
201948,202037,442800.0,14
201948,202038,442800.0,14
201948,202039,442800.0,14
201948,202040,442800.0,14
201948,202041,446175.0,14
201948,202042,446175.0,14
201948,202043,446175.0,14
201948,202044,446175.0,14
201948,202045,446175.0,14
201948,202046,446175.0,14
201948,202047,446175.0,14
201948,202048,2571733.88629442,1
201949,201949,106340.0,4
201949,201950,200340.0,8
201949,201951,203000.0,7
201949,201952,116000.0,4
201949,202001,206000.0,7
201949,202002,195000.0,7
201949,202003,202500.0,7
201949,202004,202500.0,7
201949,202005,203375.0,7
201949,202006,205875.0,7
201949,202007,205875.0,7
201949,202009,103950.0,7
201949,202010,316575.0,14
201949,202011,316575.0,14
201949,202012,316575.0,14
201949,202013,316575.0,14
201949,202014,316575.0,14
201949,202015,84850.0,14
201949,202016,145530.0,7
201949,202017,145530.0,7
201949,202018,361530.0,14
201949,202019,405810.0,14
201949,202020,405810.0,14
201949,202021,405810.0,14
201949,202022,405810.0,14
201949,202023,429300.0,14
201949,202024,429300.0,14
201949,202025,429300.0,14
201949,202026,429300.0,14
201949,202027,429300.0,14
201949,202028,309700.0,14
201949,202029,309700.0,14
201949,202030,309700.0,14
201949,202031,309700.0,14
201949,202032,311600.0,14
201949,202033,311600.0,14
201949,202034,311600.0,14
201949,202035,442800.0,14
201949,202036,442800.0,14
201949,202037,442800.0,14
201949,202038,442800.0,14
201949,202039,442800.0,14
201949,202040,442800.0,14
201949,202041,446175.0,14
201949,202042,446175.0,14
201949,202043,446175.0,14
201949,202044,446175.0,14
201949,202045,446175.0,14
201949,202046,446175.0,14
201949,202047,446175.0,14
201949,202048,446175.0,14
201949,202049,1865871.0201494931,2
201949,202050,463484.37815,1
201950,201950,191316.0,7
201950,201951,200500.0,8
201950,201952,116000.0,4
201950,202001,206000.0,7
201950,202002,195000.0,7
201950,202003,210000.0,7
201950,202004,195000.0,7
201950,202005,211000.0,7
201950,202009,103950.0,7
201950,202010,316575.0,14
201950,202011,316575.0,14
201950,202012,316575.0,14
201950,202013,316575.0,14
201950,202014,316575.0,14
201950,202015,80850.0,7
201950,202016,149530.0,14
201950,202017,145530.0,7
201950,202018,145530.0,7
201950,202019,187110.0,7
201950,202020,405810.0,14
201950,202021,405810.0,14
201950,202022,405810.0,14
201950,202023,429300.0,14
201950,202024,429300.0,14
201950,202025,429300.0,14
201950,202026,429300.0,14
201950,202027,429300.0,14
201950,202028,309700.0,14
201950,202029,309700.0,14
201950,202030,309700.0,14
201950,202031,309700.0,14
201950,202032,311600.0,14
201950,202033,311600.0,14
201950,202034,311600.0,14
201950,202035,442800.0,14
201950,202036,442800.0,14
201950,202037,442800.0,14
201950,202038,442800.0,14
201950,202039,442800.0,14
201950,202040,442800.0,14
201950,202041,449550.0,14
201950,202042,449550.0,14
201950,202043,449550.0,14
201950,202044,449550.0,14
201950,202045,449550.0,14
201950,202046,449550.0,14
201950,202047,449550.0,14
201950,202048,449550.0,14
201950,202049,449550.0,14
201950,202050,3274639.25148146,2
201951,201951,206469.0,8
201951,201952,108750.0,4
201951,202001,139000.0,5
201951,202002,202500.0,7
201951,202003,202500.0,7
201951,202004,202500.0,7
201951,202005,203375.0,7
201951,202009,275875.0,14
201951,202010,282625.0,14
201951,202011,282625.0,14
201951,202012,282625.0,14
201951,202013,282625.0,14
201951,202014,285000.0,14
201951,202015,148000.0,14
201951,202016,149530.0,14
201951,202017,145530.0,7
201951,202018,145530.0,7
201951,202019,187110.0,7
201951,202020,405810.0,14
201951,202021,405810.0,14
201951,202022,405810.0,14
201951,202023,429300.0,14
201951,202024,429300.0,14
201951,202025,429300.0,14
201951,202026,429300.0,14
201951,202027,429300.0,14
201951,202028,309700.0,14
201951,202029,309700.0,14
201951,202030,309700.0,14
201951,202031,309700.0,14
201951,202032,311600.0,14
201951,202033,311600.0,14
201951,202034,311600.0,14
201951,202035,442800.0,14
201951,202036,442800.0,14
201951,202037,442800.0,14
201951,202038,442800.0,14
201951,202039,442800.0,14
201951,202040,442800.0,14
201951,202041,449550.0,14
201951,202042,449550.0,14
201951,202043,449550.0,14
201951,202044,449550.0,14
201951,202045,449550.0,14
201951,202046,449550.0,14
201951,202047,449550.0,14
201951,202048,449550.0,14
201951,202049,449550.0,14
201951,202050,449550.0,14
201951,202051,3121756.03711055,2
201952,201952,113333.0,5
201952,202001,151000.0,7
201952,202002,202500.0,7
201952,202003,202500.0,7
201952,202004,202500.0,7
201952,202005,203375.0,7
201952,202009,275875.0,14
201952,202010,282625.0,14
201952,202011,282625.0,14
201952,202012,282625.0,14
201952,202013,282625.0,14
201952,202014,285000.0,14
201952,202015,148000.0,14
201952,202016,149530.0,14
201952,202017,145530.0,7
201952,202018,145530.0,7
201952,202019,187110.0,7
201952,202020,405810.0,14
201952,202021,405810.0,14
201952,202022,405810.0,14
201952,202023,429300.0,14
201952,202024,429300.0,14
201952,202025,429300.0,14
201952,202026,429300.0,14
201952,202027,429300.0,14
201952,202028,309700.0,14
201952,202029,309700.0,14
201952,202030,309700.0,14
201952,202031,309700.0,14
201952,202032,311600.0,14
201952,202033,311600.0,14
201952,202034,311600.0,14
201952,202035,442800.0,14
201952,202036,442800.0,14
201952,202037,442800.0,14
201952,202038,442800.0,14
201952,202039,442800.0,14
201952,202040,442800.0,14
201952,202041,449550.0,14
201952,202042,449550.0,14
201952,202043,449550.0,14
201952,202044,449550.0,14
201952,202045,449550.0,14
201952,202046,449550.0,14
201952,202047,449550.0,14
201952,202048,449550.0,14
201952,202049,449550.0,14
201952,202050,63756.392763268,7
201952,202051,32707.597812219698,4
201952,202052,3192055.483127,1
202001,202001,126573.0,5
202001,202002,202500.0,7
202001,202003,199500.0,8
202001,202004,202500.0,7
202001,202005,203375.0,7
202001,202009,275875.0,14
202001,202010,282625.0,14
202001,202011,282625.0,14
202001,202012,282625.0,14
202001,202013,282625.0,14
202001,202014,285000.0,14
202001,202015,148000.0,14
202001,202016,149530.0,14
202001,202017,145530.0,7
202001,202018,145530.0,7
202001,202019,187110.0,7
202001,202020,405810.0,14
202001,202021,405810.0,14
202001,202022,405810.0,14
202001,202023,429300.0,14
202001,202024,429300.0,14
202001,202025,429300.0,14
202001,202026,429300.0,14
202001,202027,429300.0,14
202001,202028,309700.0,14
202001,202029,309700.0,14
202001,202030,309700.0,14
202001,202031,309700.0,14
202001,202032,311600.0,14
202001,202033,311600.0,14
202001,202034,311600.0,14
202001,202035,442800.0,14
202001,202036,442800.0,14
202001,202037,442800.0,14
202001,202038,442800.0,14
202001,202039,442800.0,14
202001,202040,442800.0,14
202001,202041,449550.0,14
202001,202042,449550.0,14
202001,202043,449550.0,14
202001,202044,449550.0,14
202001,202045,449550.0,14
202001,202046,449550.0,14
202001,202047,449550.0,14
202001,202048,449550.0,14
202001,202049,449550.0,14
202001,202050,61184.04630353371,7
202001,202051,62093.4536301236,7
202001,202052,270891.4310498347,9
202001,202053,3281086.83965444,1
202002,202002,135861.0,5
202002,202003,200500.0,7
202002,202004,199100.0,8
202002,202005,171000.0,8
202002,202009,70000.0,5
202002,202010,282625.0,14
202002,202011,282625.0,14
202002,202012,282625.0,14
202002,202013,282625.0,14
202002,202014,282625.0,14
202002,202015,39400.0,7
202002,202016,132975.0,7
202002,202017,136975.0,14
202002,202018,132975.0,7
202002,202019,330075.0,14
202002,202020,330075.0,14
202002,202021,330075.0,14
202002,202022,330075.0,14
202002,202023,330075.0,14
202002,202024,330075.0,14
202002,202025,330075.0,14
202002,202026,330075.0,14
202002,202027,330075.0,14
202002,202028,274075.0,14
202002,202029,274075.0,14
202002,202030,274075.0,14
202002,202031,274075.0,14
202002,202032,274075.0,14
202002,202033,274075.0,14
202002,202034,274075.0,14
202002,202035,389475.0,14
202002,202036,389475.0,14
202002,202037,389475.0,14
202002,202038,389475.0,14
202002,202039,389475.0,14
202002,202040,389475.0,14
202002,202041,400275.0,14
202002,202042,400275.0,14
202002,202043,400275.0,14
202002,202044,400275.0,14
202002,202045,400275.0,14
202002,202046,400275.0,14
202002,202047,400275.0,14
202002,202048,400275.0,14
202002,202049,400275.0,14
202002,202050,400275.0,14
202002,202051,400275.0,14
202002,202052,222375.0,14
202002,202053,400275.0,14
202002,202101,4464726.555123155,4
202003,202003,142579.0,7
202003,202004,200100.0,8
202003,202005,229000.0,10
202003,202006,120000.0,4
202003,202009,70000.0,5
202003,202010,259000.0,11
202003,202011,261700.0,14
202003,202012,261700.0,14
202003,202013,261700.0,14
202003,202014,263600.0,14
202003,202015,28000.0,7
202003,202016,139725.0,7
202003,202017,143925.0,14
202003,202018,155950.0,7
202003,202019,179550.0,7
202003,202020,376650.0,14
202003,202021,376650.0,14
202003,202022,376650.0,14
202003,202023,390825.0,14
202003,202024,390825.0,14
202003,202025,390825.0,14
202003,202026,390825.0,14
202003,202027,392725.0,14
202003,202028,276925.0,14
202003,202029,276925.0,14
202003,202030,276925.0,14
202003,202031,276925.0,14
202003,202032,278825.0,14
202003,202033,278825.0,14
202003,202034,278825.0,14
202003,202035,396225.0,14
202003,202036,397950.0,14
202003,202037,398250.0,14
202003,202038,398250.0,14
202003,202039,398250.0,14
202003,202040,399750.0,14
202003,202041,400950.0,14
202003,202042,400950.0,14
202003,202043,400950.0,14
202003,202044,400950.0,14
202003,202045,400950.0,14
202003,202046,400950.0,14
202003,202047,400950.0,14
202003,202048,400950.0,14
202003,202049,400950.0,14
202003,202050,400950.0,14
202003,202051,400950.0,14
202003,202052,252250.0,14
202003,202053,400950.0,14
202003,202101,404568.8482545531,15
202003,202102,4063406.82074447,2
202004,202004,28156.0,4
202004,202005,201000.0,9
202004,202006,120000.0,4
202004,202009,35000.0,5
202004,202010,226700.0,12
202004,202011,226700.0,12
202004,202012,141500.0,14
202004,202013,261700.0,14
202004,202014,263600.0,14
202004,202015,52500.0,7
202004,202016,139725.0,7
202004,202017,139725.0,14
202004,202018,159950.0,14
202004,202019,187550.0,14
202004,202020,376650.0,14
202004,202021,376650.0,14
202004,202022,376650.0,14
202004,202023,390825.0,14
202004,202024,390825.0,14
202004,202025,390825.0,14
202004,202026,390825.0,14
202004,202027,392725.0,14
202004,202028,276925.0,14
202004,202029,276925.0,14
202004,202030,276925.0,14
202004,202031,276925.0,14
202004,202032,278825.0,14
202004,202033,278825.0,14
202004,202034,278825.0,14
202004,202035,396225.0,14
202004,202036,397950.0,14
202004,202037,398250.0,14
202004,202038,398250.0,14
202004,202039,398250.0,14
202004,202040,399750.0,14
202004,202041,400950.0,14
202004,202042,400950.0,14
202004,202043,400950.0,14
202004,202044,400950.0,14
202004,202045,400950.0,14
202004,202046,400950.0,14
202004,202047,400950.0,14
202004,202048,400950.0,14
202004,202049,400950.0,14
202004,202050,400950.0,14
202004,202051,400950.0,14
202004,202052,222750.0,14
202004,202053,400950.0,14
202004,202101,420772.0,14
202004,202102,420772.0,14
202004,202103,4354668.915334362,3
202005,202005,210706.0,11
202005,202006,49000.0,3
202005,202009,35000.0,5
202005,202010,226700.0,12
202005,202011,226700.0,12
202005,202012,226700.0,12
202005,202013,261700.0,14
202005,202014,263600.0,14
202005,202015,52500.0,7
202005,202016,139725.0,7
202005,202017,139725.0,14
202005,202018,155950.0,7
202005,202019,376650.0,14
202005,202020,376650.0,14
202005,202021,376650.0,14
202005,202022,376650.0,14
202005,202023,390825.0,14
202005,202024,390825.0,14
202005,202025,390825.0,14
202005,202026,390825.0,14
202005,202027,392725.0,14
202005,202028,276925.0,14
202005,202029,276925.0,14
202005,202030,276925.0,14
202005,202031,276925.0,14
202005,202032,276925.0,14
202005,202033,276925.0,14
202005,202034,276925.0,14
202005,202035,396225.0,14
202005,202036,397950.0,14
202005,202037,398250.0,14
202005,202038,398250.0,14
202005,202039,398250.0,14
202005,202040,399750.0,14
202005,202041,400950.0,14
202005,202042,400950.0,14
202005,202043,400950.0,14
202005,202044,400950.0,14
202005,202045,400950.0,14
202005,202046,400950.0,14
202005,202047,400950.0,14
202005,202048,400950.0,14
202005,202049,400950.0,14
202005,202050,400950.0,14
202005,202051,400950.0,14
202005,202052,222750.0,14
202005,202053,400950.0,14
202005,202101,400950.0,14
202005,202102,400950.0,14
202005,202103,400950.0,14
202005,202104,4307636.215532114,4
202006,202006,81639.0,6
202006,202007,2000.0,1
202006,202009,35000.0,5
202006,202010,226700.0,12
202006,202011,226700.0,12
202006,202012,226700.0,12
202006,202013,261700.0,12
202006,202014,263600.0,14
202006,202015,160500.0,14
202006,202016,334125.0,14
202006,202017,334125.0,14
202006,202018,351450.0,21
202006,202019,179550.0,7
202006,202020,179550.0,7
202006,202021,179550.0,7
202006,202022,179550.0,7
202006,202023,390825.0,14
202006,202024,390825.0,14
202006,202025,398825.0,21
202006,202026,394825.0,21
202006,202027,392725.0,14
202006,202028,417050.0,21
202006,202029,417050.0,21
202006,202030,553850.0,28
202006,202031,553850.0,28
202006,202032,555750.0,28
202006,202033,555750.0,28
202006,202034,555750.0,28
202006,202035,792450.0,28
202006,202036,795900.0,28
202006,202037,796500.0,28
202006,202038,796500.0,28
202006,202039,697375.0,28
202006,202040,598875.0,21
202006,202041,600075.0,21
202006,202042,600075.0,21
202006,202043,600075.0,21
202006,202044,600075.0,21
202006,202045,600075.0,21
202006,202046,600075.0,21
202006,202047,600075.0,21
202006,202048,600075.0,21
202006,202049,600075.0,21
202006,202050,600075.0,21
202006,202051,400950.0,14
202006,202052,222750.0,14
202006,202053,400950.0,14
202006,202101,402804.3740935618,15
202006,202102,400950.0,14
202006,202103,400950.0,14
202006,202104,400950.0,14
202006,202105,2079178.25629538,1
202007,202007,1495.0,2
202007,202009,63400.0,6
202007,202010,226700.0,12
202007,202011,191700.0,7
202007,202012,226700.0,12
202007,202013,261700.0,12
202007,202014,256400.0,12
202007,202015,160500.0,14
202007,202016,334125.0,14
202007,202017,334125.0,14
202007,202018,351450.0,21
202007,202019,179550.0,7
202007,202020,179550.0,7
202007,202021,179550.0,7
202007,202022,179550.0,7
202007,202023,390825.0,14
202007,202024,390825.0,14
202007,202025,398825.0,21
202007,202026,394825.0,21
202007,202027,392725.0,14
202007,202028,417050.0,21
202007,202029,417050.0,21
202007,202030,551950.0,28
202007,202031,551950.0,28
202007,202032,553850.0,28
202007,202033,553850.0,28
202007,202034,553850.0,28
202007,202035,789750.0,28
202007,202036,794175.0,28
202007,202037,794475.0,28
202007,202038,794475.0,28
202007,202039,595350.0,21
202007,202040,597975.0,21
202007,202041,600075.0,21
202007,202042,600075.0,21
202007,202043,600075.0,21
202007,202044,600075.0,21
202007,202045,600075.0,21
202007,202046,600075.0,21
202007,202047,600075.0,21
202007,202048,600075.0,21
202007,202049,600075.0,21
202007,202050,600075.0,21
202007,202051,400950.0,14
202007,202052,222750.0,14
202007,202053,400950.0,14
202007,202101,400950.0,14
202007,202102,400950.0,14
202007,202103,512316.3752927517,21
202007,202104,657448.3603612111,28
202007,202105,657448.3603423701,28
202007,202106,1734657.22400235,1
202008,202008,428.0,1
202008,202009,35000.0,5
202008,202010,226700.0,12
202008,202011,226700.0,12
202008,202012,226700.0,12
202008,202013,261700.0,12
202008,202014,263700.0,12
202008,202015,160500.0,8
202008,202016,334125.0,14
202008,202017,334125.0,14
