Week,Product,Var_Product_1,Var_Product_2,Var_Product_3,Var_Product_4,Var_Product_5,Var_Product_6,Var_Product_7,Var_Product_8,Var_Product_9,Var_Product_10,Var_Product_11,Var_Product_12,Post_Product_1,Post_Product_2,Post_Product_3,Post_Product_4,Post_Product_5,Post_Product_6,Post_Product_7,Post_Product_8,Post_Product_9,Post_Product_10,Post_Product_11,Post_Product_12,Prev_Product_1,Prev_Product_2,Prev_Product_3,Prev_Product_4,Prev_Product_5,Prev_Product_6,Prev_Product_7,Prev_Product_8,Prev_Product_9,Prev_Product_10,Prev_Product_11,Prev_Product_12
202025,242020.0,202500.0,202500.0,202500.0,202500.0,282000.0,304000.0,195000.0,332000.0,377000.0,182000.0,388125.0,590625.0,339000.0,339150.0,328140.0,331500.0,331500.0,331500.0,376300.0,382200.0,382200.0,384800.0,401325.0,514125.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0,91138.0,106349.0,124422.0,101653.0,203704.0,206581.0
202026,284555.0,339000.0,202650.0,202500.0,202500.0,202500.0,180000.0,390750.0,-999.0,334600.0,379600.0,438600.0,593325.0,348150.0,351000.0,329140.0,364000.0,377000.0,382200.0,382200.0,382200.0,384800.0,401325.0,604125.0,604125.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0,91138.0,106349.0,124422.0,101653.0,203704.0
202027,276887.0,348150.0,339150.0,204500.0,202500.0,202500.0,202500.0,180000.0,150000.0,150000.0,336400.0,378150.0,528150.0,321150.0,362015.0,364000.0,377000.0,382200.0,382200.0,382200.0,384800.0,401325.0,604125.0,604125.0,604125.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0,91138.0,106349.0,124422.0,101653.0
202028,367347.0,321150.0,351000.0,328140.0,191640.0,202500.0,187140.0,138000.0,195000.0,195000.0,195000.0,573950.0,382200.0,357000.0,364150.0,377000.0,187200.0,382200.0,382200.0,384800.0,401325.0,604125.0,604125.0,604125.0,604125.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0,91138.0,106349.0,124422.0
202029,291009.0,357000.0,362015.0,329140.0,331500.0,202500.0,334500.0,339000.0,339000.0,195000.0,195000.0,195000.0,573950.0,366650.0,375000.0,187200.0,187200.0,382200.0,384800.0,401325.0,319125.0,604125.0,604125.0,604125.0,604125.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0,91138.0,106349.0
202030,286525.0,366650.0,364150.0,364000.0,364000.0,331500.0,202500.0,334500.0,339000.0,339000.0,382200.0,382200.0,441200.0,-999.0,187200.0,187200.0,187200.0,189800.0,198825.0,199125.0,401625.0,604125.0,604125.0,604125.0,259125.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0,91138.0
202031,148328.0,-999.0,375000.0,377000.0,377000.0,377000.0,331500.0,202500.0,339000.0,339000.0,427500.0,470700.0,470700.0,382200.0,187200.0,187200.0,190550.0,198825.0,199125.0,281625.0,401625.0,604125.0,401625.0,401625.0,401625.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0,17658.0
202032,95149.0,382200.0,187200.0,187200.0,187200.0,382200.0,382200.0,376300.0,389700.0,339000.0,530750.0,486500.0,529700.0,332000.0,182000.0,182750.0,196825.0,199125.0,281625.0,524.7023655913999,-999.0,-999.0,-999.0,-999.0,-999.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0,-999.0
202033,150111.0,332000.0,187200.0,187200.0,187200.0,382200.0,382200.0,382200.0,382200.0,389700.0,339000.0,501250.0,486500.0,182000.0,182751.0,196825.0,199125.0,199125.0,199125.0,401625.0,401625.0,199125.0,199125.0,199125.0,199125.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0,0.0
202034,162776.0,182000.0,182000.0,187200.0,187200.0,382200.0,382200.0,382200.0,382200.0,382200.0,389700.0,339000.0,339000.0,182750.0,196825.0,199125.0,199125.0,199125.0,401625.0,401625.0,199125.0,199125.0,199125.0,199125.0,199125.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0,117587.0
202035,181416.0,182750.0,182751.0,182750.0,190550.0,189800.0,384800.0,384800.0,384800.0,384800.0,384800.0,392300.0,400000.0,196825.0,199125.0,199125.0,199125.0,401625.0,403625.0,319125.0,199125.0,199125.0,199125.0,199125.0,199125.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0,209914.0
202036,164771.0,196825.0,196825.0,196825.0,196825.0,198825.0,198825.0,401325.0,401325.0,401325.0,401325.0,401325.0,401325.0,199125.0,199125.0,199125.0,401625.0,285625.0,319125.0,199125.0,199125.0,199125.0,319125.0,199125.0,199125.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0,216149.0
202037,153757.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,319125.0,604125.0,604125.0,604125.0,514125.0,199725.0,199125.0,199125.0,283625.0,401625.0,199125.0,199125.0,199125.0,401625.0,289125.0,199125.0,199125.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0,242020.0
202038,183422.0,199725.0,199125.0,199125.0,199125.0,199125.0,281625.0,281625.0,401625.0,604125.0,604125.0,604125.0,604125.0,199125.0,199125.0,283625.0,401625.0,199125.0,199125.0,199125.0,401625.0,289125.0,199125.0,199125.0,199125.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0,284555.0
202039,174340.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,524.7023655913999,401625.0,604125.0,604125.0,604125.0,604125.0,199125.0,201125.0,319125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0,276887.0
202040,75216.0,199125.0,199125.0,199125.0,401625.0,401625.0,401625.0,401625.0,-999.0,604125.0,604125.0,604125.0,604125.0,202500.0,322500.0,202500.0,202500.0,202500.0,202500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0,367347.0
202041,165344.0,202500.0,201125.0,283625.0,283625.0,285625.0,403625.0,401625.0,401625.0,-999.0,401625.0,604125.0,604125.0,405375.0,300375.0,247125.0,247125.0,293125.0,536625.0,536625.0,234125.0,51625.0,-999.0,-999.0,401625.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0,291009.0
202042,304244.0,405375.0,322500.0,319125.0,401625.0,401625.0,319125.0,319125.0,199125.0,199125.0,-999.0,401625.0,259125.0,300375.0,247125.0,247125.0,293125.0,536625.0,536625.0,234125.0,51625.0,-999.0,-999.0,401625.0,-999.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0,286525.0
202043,274991.0,300375.0,300375.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,-999.0,401625.0,247125.0,247125.0,293125.0,536625.0,536625.0,234125.0,199125.0,199125.0,110625.0,199125.0,-999.0,-999.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0,148328.0
202044,250402.0,247125.0,247125.0,247125.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,-999.0,247125.0,293125.0,536625.0,536625.0,234125.0,199125.0,199125.0,110625.0,164250.0,-999.0,-999.0,-999.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0,95149.0
202045,269441.0,247125.0,247125.0,247125.0,247125.0,202500.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,199125.0,255125.0,484125.0,334125.0,234125.0,199125.0,201125.0,110625.0,162250.0,-999.0,-999.0,-999.0,-999.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0,150111.0
202046,286515.0,255125.0,293125.0,293125.0,293125.0,293125.0,202500.0,199125.0,401625.0,401625.0,319125.0,199125.0,199125.0,511750.0,199125.0,191750.0,206500.0,193750.0,230500.0,327250.0,-999.0,-999.0,-999.0,-999.0,-999.0,269441.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0,162776.0
202047,457297.0,511750.0,484125.0,536625.0,536625.0,536625.0,536625.0,-999.0,199125.0,289125.0,289125.0,199125.0,199125.0,199125.0,191750.0,206500.0,193750.0,234250.0,332750.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,286515.0,269441.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0,181416.0
202048,253223.0,199125.0,199125.0,334125.0,536625.0,536625.0,536625.0,536625.0,-999.0,199125.0,199125.0,199125.0,199125.0,191750.0,206500.0,193750.0,234250.0,332750.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,457297.0,286515.0,269441.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0,164771.0
202049,202715.0,191750.0,191750.0,191750.0,234125.0,234125.0,234125.0,234125.0,234125.0,-999.0,199125.0,199125.0,199125.0,202500.0,204500.0,228750.0,332750.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,253223.0,457297.0,286515.0,269441.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0,153757.0
202050,222969.0,202500.0,206500.0,206500.0,206500.0,199125.0,199125.0,199125.0,51625.0,51625.0,-999.0,199125.0,199125.0,204500.0,228750.0,335500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,202715.0,253223.0,457297.0,286515.0,269441.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0,183422.0
202051,68394.0,204500.0,204500.0,193750.0,193750.0,193750.0,201125.0,199125.0,199125.0,-999.0,-999.0,-999.0,199125.0,-999.0,60000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,222969.0,202715.0,253223.0,457297.0,286515.0,269441.0,250402.0,274991.0,304244.0,165344.0,75216.0,174340.0
202052,,-999.0,228750.0,228750.0,234250.0,234250.0,230500.0,110625.0,110625.0,110625.0,-999.0,-999.0,-999.0,30000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,
202053,46673.0,30000.0,60000.0,335500.0,332750.0,332750.0,332750.0,327250.0,162250.0,164250.0,199125.0,401625.0,401625.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,68394.0,222969.0,202715.0,253223.0,457297.0,286515.0,269441.0,250402.0,274991.0,304244.0,165344.0
202054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202102,167389.0,356500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,192000.0,399500.0,384000.0,416000.0,416000.0,418000.0,186000.0,201500.0,416000.0,416000.0,224000.0,390000.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202103,392503.0,192000.0,201500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,201500.0,384000.0,416000.0,416000.0,418500.0,186000.0,201500.0,416000.0,416000.0,224000.0,390000.0,422500.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202104,368901.0,201500.0,399500.0,201500.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,384000.0,396500.0,396500.0,418500.0,186000.0,201500.0,416000.0,416000.0,224000.0,390000.0,422500.0,422500.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202105,366318.0,384000.0,384000.0,384000.0,386000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,396500.0,396500.0,418500.0,186000.0,383000.0,416000.0,416000.0,224000.0,390000.0,422500.0,422500.0,389500.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202106,364128.0,396500.0,396500.0,416000.0,416000.0,416000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,396500.0,418500.0,186000.0,383000.0,416000.0,416000.0,108500.0,192000.0,208000.0,208000.0,208000.0,192000.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202107,403833.0,396500.0,396500.0,396500.0,416000.0,416000.0,416000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,204000.0,400500.0,383000.0,416000.0,416000.0,224000.0,390000.0,422500.0,422500.0,389500.0,192000.0,208000.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202108,343367.0,204000.0,418500.0,418500.0,418500.0,418500.0,418000.0,416000.0,-999.0,-999.0,-999.0,-999.0,-999.0,386500.0,416000.0,416000.0,416000.0,224000.0,390000.0,422500.0,422500.0,389500.0,192000.0,208000.0,208000.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0,-999.0
202109,396048.0,386500.0,400500.0,186000.0,186000.0,186000.0,186000.0,186000.0,186000.0,-999.0,-999.0,-999.0,-999.0,409500.0,409500.0,409500.0,220500.0,416000.0,416000.0,208000.0,208000.0,208000.0,208000.0,208000.0,389500.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0,-999.0
202110,387801.0,409500.0,416000.0,383000.0,383000.0,383000.0,201500.0,201500.0,201500.0,201500.0,-999.0,-999.0,-999.0,409500.0,409500.0,220500.0,416000.0,208000.0,208000.0,208000.0,208000.0,208000.0,208000.0,389500.0,422500.0,396048.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0,-999.0
202111,411046.0,409500.0,409500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,201500.0,-999.0,-999.0,409500.0,220500.0,416000.0,208000.0,208000.0,210500.0,208000.0,208000.0,208000.0,389500.0,422500.0,390000.0,387801.0,396048.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0,-999.0
202112,245126.0,409500.0,409500.0,409500.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,416000.0,201500.0,-999.0,228500.0,416000.0,208000.0,208000.0,208000.0,208000.0,208000.0,208000.0,208000.0,208000.0,390000.0,422500.0,411046.0,387801.0,396048.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0,-999.0
202113,280688.0,228500.0,220500.0,220500.0,220500.0,224000.0,224000.0,108500.0,224000.0,224000.0,224000.0,224000.0,224000.0,416000.0,208000.0,208000.0,208000.0,208000.0,208000.0,208000.0,208000.0,340000.0,390000.0,422500.0,422500.0,245126.0,411046.0,387801.0,396048.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0,92711.0
202114,237047.0,416000.0,416000.0,416000.0,416000.0,416000.0,390000.0,390000.0,192000.0,390000.0,390000.0,390000.0,390000.0,,,,,,,,,,,,,280688.0,245126.0,411046.0,387801.0,396048.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0,167389.0
202115,46469.0,-999.0,208000.0,208000.0,208000.0,208000.0,416000.0,422500.0,422500.0,208000.0,422500.0,422500.0,422500.0,,,,,,,,,,,,,237047.0,280688.0,245126.0,411046.0,387801.0,396048.0,343367.0,403833.0,364128.0,366318.0,368901.0,392503.0
202116,,-999.0,-999.0,208000.0,208000.0,208000.0,208000.0,208000.0,422500.0,422500.0,208000.0,422500.0,422500.0,,,,,,,,,,,,,,,,,,,,,,,,
202117,,-999.0,-999.0,-999.0,208000.0,208000.0,210500.0,208000.0,208000.0,389500.0,389500.0,208000.0,389500.0,,,,,,,,,,,,,,,,,,,,,,,,
202118,,-999.0,-999.0,-999.0,-999.0,208000.0,208000.0,208000.0,208000.0,208000.0,192000.0,192000.0,192000.0,,,,,,,,,,,,,,,,,,,,,,,,
