Week,Inven,Prev_Inven_1,Prev_Inven_2,Prev_Inven_3,Prev_Inven_4,Prev_Inven_5,Prev_Inven_6,Prev_Inven_7,Prev_Inven_8,Sale,Var_Sale_1,Var_Sale_2,Var_Sale_3,Var_Sale_4,Var_Sale_5,Var_Sale_6,Var_Sale_7,Var_Sale_8,Var_Sale_9,Var_Sale_10,Var_Sale_11,Var_Sale_12,Post_Sale_1,Post_Sale_2,Post_Sale_3,Post_Sale_4,Post_Sale_5,Post_Sale_6,Post_Sale_7,Post_Sale_8,Post_Sale_9,Post_Sale_10,Post_Sale_11,Post_Sale_12,Prev_Sale_1,Prev_Sale_2,Prev_Sale_3,Prev_Sale_4,Prev_Sale_5,Prev_Sale_6,Prev_Sale_7,Prev_Sale_8,Prev_Sale_9,Prev_Sale_10,Prev_Sale_11,Prev_Sale_12,Product,Var_Product_1,Var_Product_2,Var_Product_3,Var_Product_4,Var_Product_5,Var_Product_6,Var_Product_7,Var_Product_8,Var_Product_9,Var_Product_10,Var_Product_11,Var_Product_12,Post_Product_1,Post_Product_2,Post_Product_3,Post_Product_4,Post_Product_5,Post_Product_6,Post_Product_7,Post_Product_8,Post_Product_9,Post_Product_10,Post_Product_11,Post_Product_12,Prev_Product_1,Prev_Product_2,Prev_Product_3,Prev_Product_4,Prev_Product_5,Prev_Product_6,Prev_Product_7,Prev_Product_8,Prev_Product_9,Prev_Product_10,Prev_Product_11,Prev_Product_12
201944,399927.0,353660.0,383098.0,568320.0,745702.0,801213.0,742035.0,500085.0,346865.0,0.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,136080.0,136080.0,181440.0,181440.0,181440.0,120960.0,120960.0,105840.0,120960.0,151200.0,151200.0,105840.0,0.0,97331.0,264376.0,279152.0,293228.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,27972.0,60480.0,60478.0,74811.0,4284.0,45360.0,374680.0,217000.0,188900.0,188900.0,196500.0,196500.0,196500.0,196000.0,200250.0,196250.0,196250.0,196250.0,-999.0,183000.0,2000.0,-999.0,206000.0,206000.0,206000.0,213500.0,122000.0,215000.0,199550.0,238900.0,259550.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0,479100.0,444339.0,377700.0,465629.0,535992.0,399134.0
201945,533187.0,399927.0,353660.0,383098.0,568320.0,745702.0,801213.0,742035.0,500085.0,68796.0,120960.0,120960.0,120960.0,120960.0,120960.0,105840.0,105840.0,105840.0,151200.0,151200.0,181440.0,181440.0,120960.0,105840.0,120960.0,151200.0,151200.0,105840.0,0.0,97331.0,264376.0,279152.0,293228.0,293228.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,27972.0,60480.0,60478.0,74811.0,4284.0,427092.0,183000.0,192000.0,183000.0,183000.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,116500.0,-999.0,114500.0,206000.0,206000.0,213500.0,122000.0,217000.0,199550.0,238900.0,259550.0,336000.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0,479100.0,444339.0,377700.0,465629.0,535992.0
201946,737397.0,533187.0,399927.0,353660.0,383098.0,568320.0,745702.0,801213.0,742035.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,105840.0,105840.0,105840.0,196560.0,196560.0,181440.0,105840.0,120960.0,151200.0,151200.0,105840.0,0.0,97331.0,264376.0,279152.0,293228.0,293228.0,293228.0,68796.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,27972.0,60480.0,60478.0,74811.0,490019.0,116500.0,2000.0,2000.0,2000.0,-999.0,-999.0,-999.0,-999.0,198250.0,198250.0,198250.0,198250.0,-999.0,137500.0,206000.0,206000.0,213500.0,122000.0,215000.0,207225.0,231225.0,267225.0,327225.0,269925.0,427092.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0,479100.0,444339.0,377700.0,465629.0
201947,737372.0,737397.0,533187.0,399927.0,353660.0,383098.0,568320.0,745702.0,801213.0,80892.0,105840.0,105840.0,105840.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,151200.0,151200.0,120960.0,151200.0,151200.0,105840.0,0.0,0.0,136080.0,136080.0,151200.0,211680.0,151200.0,166320.0,120960.0,68796.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,27972.0,60480.0,60478.0,450968.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,213500.0,213500.0,213500.0,-999.0,198500.0,206000.0,213500.0,122000.0,214500.0,207200.0,-999.0,-999.0,207225.0,209925.0,209925.0,490019.0,427092.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0,479100.0,444339.0,377700.0
201948,682787.0,737372.0,737397.0,533187.0,399927.0,353660.0,383098.0,568320.0,745702.0,69174.0,120960.0,120960.0,120960.0,120960.0,136080.0,136080.0,136080.0,136080.0,136080.0,136080.0,136080.0,196560.0,151200.0,151200.0,105840.0,0.0,60480.0,136080.0,75600.0,151200.0,211680.0,151200.0,166320.0,181440.0,80892.0,120960.0,68796.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,27972.0,60480.0,258245.0,-999.0,137500.0,114500.0,206000.0,231000.0,205900.0,205900.0,198250.0,198250.0,-999.0,-999.0,-999.0,203000.0,195500.0,203000.0,116000.0,208000.0,195000.0,-999.0,-999.0,207225.0,209925.0,209925.0,-999.0,450968.0,490019.0,427092.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0,479100.0,444339.0
201949,692404.0,682787.0,737372.0,737397.0,533187.0,399927.0,353660.0,383098.0,568320.0,46494.0,151200.0,151200.0,151200.0,151200.0,151200.0,181440.0,181440.0,181440.0,151200.0,136080.0,136080.0,136080.0,151200.0,105840.0,0.0,60480.0,136080.0,75600.0,151200.0,211680.0,151200.0,166320.0,181440.0,226800.0,69174.0,80892.0,120960.0,68796.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,27972.0,133191.0,203000.0,198500.0,206000.0,206000.0,206000.0,231000.0,213500.0,213500.0,213500.0,213500.0,217000.0,217000.0,200340.0,203000.0,116000.0,206000.0,195000.0,202500.0,202500.0,203375.0,205875.0,205875.0,-999.0,103950.0,258245.0,450968.0,490019.0,427092.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0,479100.0
201950,535314.0,692404.0,682787.0,737372.0,737397.0,533187.0,399927.0,353660.0,383098.0,87696.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,181440.0,181440.0,181440.0,151200.0,136080.0,136080.0,105840.0,0.0,60480.0,136080.0,75600.0,151200.0,211680.0,151200.0,166320.0,181440.0,226800.0,136080.0,46494.0,69174.0,80892.0,120960.0,68796.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,52920.0,420560.0,200340.0,195500.0,206000.0,206000.0,206000.0,206000.0,231000.0,205900.0,198250.0,198250.0,198250.0,201500.0,200500.0,116000.0,206000.0,195000.0,210000.0,195000.0,211000.0,-999.0,-999.0,-999.0,103950.0,316575.0,133191.0,258245.0,450968.0,490019.0,427092.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0,409574.0
201951,539109.0,535314.0,692404.0,682787.0,737372.0,737397.0,533187.0,399927.0,353660.0,62748.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,105840.0,90720.0,75600.0,0.0,60480.0,136080.0,75600.0,151200.0,211680.0,151200.0,166320.0,181440.0,226800.0,136080.0,151200.0,87696.0,46494.0,69174.0,80892.0,120960.0,68796.0,0.0,64638.0,82404.0,54432.0,90720.0,86886.0,472028.0,200500.0,203000.0,203000.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,213500.0,108750.0,139000.0,202500.0,202500.0,202500.0,203375.0,-999.0,-999.0,-999.0,275875.0,282625.0,282625.0,420560.0,133191.0,258245.0,450968.0,490019.0,427092.0,374680.0,367032.0,394547.0,439265.0,287308.0,308745.0
202002,886583.0,790824.0,637507.0,539109.0,535314.0,692404.0,682787.0,737372.0,737397.0,128520.0,105840.0,105840.0,136080.0,136080.0,136080.0,136080.0,136080.0,264376.0,264376.0,264376.0,264376.0,264376.0,105840.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,120960.0,151200.0,151200.0,0.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,80892.0,120960.0,68796.0,0.0,64638.0,82404.0,329459.0,202500.0,202500.0,202500.0,195000.0,195000.0,195000.0,207200.0,207225.0,199550.0,199550.0,199550.0,199550.0,200500.0,199100.0,171000.0,-999.0,-999.0,-999.0,70000.0,282625.0,282625.0,282625.0,282625.0,282625.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202003,796288.0,886583.0,790824.0,637507.0,539109.0,535314.0,692404.0,682787.0,737372.0,120960.0,105840.0,105840.0,105840.0,75600.0,75600.0,75600.0,75600.0,136080.0,279152.0,279152.0,279152.0,279152.0,105840.0,120960.0,120960.0,141960.0,120960.0,120960.0,120960.0,120960.0,151200.0,151200.0,151200.0,151200.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,80892.0,120960.0,68796.0,0.0,64638.0,296120.0,200500.0,199500.0,202500.0,202500.0,210000.0,202500.0,-999.0,-999.0,231225.0,238900.0,238900.0,242900.0,200100.0,229000.0,120000.0,-999.0,-999.0,70000.0,259000.0,261700.0,261700.0,261700.0,263600.0,28000.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202004,874640.0,796288.0,886583.0,790824.0,637507.0,539109.0,535314.0,692404.0,682787.0,120960.0,105840.0,120960.0,120960.0,120960.0,151200.0,151200.0,151200.0,151200.0,151200.0,293228.0,293228.0,293228.0,120960.0,120960.0,141960.0,136080.0,136080.0,120960.0,120960.0,151200.0,151200.0,151200.0,151200.0,151200.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,80892.0,120960.0,68796.0,0.0,228923.0,200100.0,199100.0,202500.0,202500.0,202500.0,195000.0,202500.0,-999.0,-999.0,267225.0,259550.0,259550.0,201000.0,120000.0,-999.0,-999.0,35000.0,226700.0,226700.0,141500.0,261700.0,263600.0,52500.0,139725.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202005,718761.0,874640.0,796288.0,886583.0,790824.0,637507.0,539109.0,535314.0,692404.0,105840.0,120960.0,120960.0,120960.0,120960.0,120960.0,211680.0,211680.0,211680.0,211680.0,211680.0,293228.0,293228.0,136080.0,141960.0,136080.0,136080.0,136080.0,105840.0,151200.0,151200.0,151200.0,151200.0,151200.0,166320.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,80892.0,120960.0,68796.0,192274.0,201000.0,229000.0,171000.0,203375.0,203375.0,203375.0,211000.0,203375.0,207225.0,207225.0,327225.0,336000.0,49000.0,-999.0,-999.0,35000.0,226700.0,226700.0,226700.0,261700.0,263600.0,52500.0,139725.0,139725.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202006,720550.0,718761.0,874640.0,796288.0,886583.0,790824.0,637507.0,539109.0,535314.0,74844.0,136080.0,120960.0,120960.0,120960.0,120960.0,120960.0,151200.0,151200.0,151200.0,151200.0,151200.0,293228.0,141960.0,136080.0,136080.0,136080.0,105840.0,151200.0,151200.0,151200.0,151200.0,151200.0,166320.0,166320.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,80892.0,120960.0,215942.0,49000.0,120000.0,120000.0,-999.0,-999.0,-999.0,-999.0,-999.0,205875.0,209925.0,209925.0,269925.0,2000.0,-999.0,35000.0,226700.0,226700.0,226700.0,261700.0,263600.0,160500.0,334125.0,334125.0,351450.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202007,744909.0,720550.0,718761.0,874640.0,796288.0,886583.0,790824.0,637507.0,539109.0,75600.0,141960.0,141960.0,141960.0,141960.0,120960.0,120960.0,120960.0,166320.0,166320.0,166320.0,166320.0,166320.0,136080.0,136080.0,136080.0,105840.0,151200.0,151200.0,151200.0,151200.0,151200.0,166320.0,166320.0,196560.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,80892.0,365736.0,2000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,205875.0,209925.0,209925.0,-999.0,63400.0,226700.0,191700.0,226700.0,261700.0,256400.0,160500.0,334125.0,334125.0,351450.0,179550.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
202008,795084.0,744909.0,720550.0,718761.0,874640.0,796288.0,886583.0,790824.0,637507.0,150599.0,136080.0,136080.0,136080.0,136080.0,120960.0,120960.0,120960.0,120960.0,181440.0,181440.0,181440.0,181440.0,166320.0,136080.0,105840.0,151200.0,151200.0,151200.0,151200.0,151200.0,166320.0,166320.0,196560.0,226801.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,69174.0,229997.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,35000.0,226700.0,226700.0,226700.0,261700.0,263700.0,160500.0,334125.0,334125.0,351450.0,179550.0,179550.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0,-999.0
202009,644600.0,795084.0,744909.0,720550.0,718761.0,874640.0,796288.0,886583.0,790824.0,120960.0,166320.0,136080.0,136080.0,136080.0,136080.0,120960.0,120960.0,120960.0,120960.0,226800.0,226800.0,226800.0,136080.0,136080.0,151200.0,166320.0,181440.0,181440.0,151200.0,166320.0,181440.0,196560.0,226801.0,257040.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,46494.0,293829.0,35000.0,63400.0,35000.0,35000.0,35000.0,70000.0,70000.0,275875.0,275875.0,275875.0,103950.0,103950.0,224000.0,224000.0,224000.0,254000.0,288800.0,171000.0,328950.0,328950.0,344800.0,179550.0,179550.0,179550.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0,-999.0
202010,602958.0,644600.0,795084.0,744909.0,720550.0,718761.0,874640.0,796288.0,886583.0,119826.0,136080.0,136080.0,136080.0,136080.0,136080.0,120960.0,120960.0,120960.0,120960.0,120960.0,136080.0,136080.0,136080.0,136080.0,181440.0,181440.0,181440.0,151200.0,166320.0,181440.0,196560.0,226801.0,453600.0,453600.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,87696.0,394467.0,224000.0,226700.0,226700.0,226700.0,226700.0,226700.0,259000.0,282625.0,282625.0,282625.0,282625.0,316575.0,234500.0,231000.0,235000.0,288800.0,164000.0,328950.0,328950.0,344800.0,376650.0,376650.0,376650.0,376650.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0,-999.0
202011,323728.0,602958.0,644600.0,795084.0,744909.0,720550.0,718761.0,874640.0,796288.0,61992.0,136080.0,136080.0,105840.0,105840.0,105840.0,105840.0,120960.0,120960.0,120960.0,120960.0,120960.0,151200.0,136080.0,181440.0,181440.0,181440.0,151200.0,166320.0,181440.0,196560.0,226801.0,453600.0,453600.0,446040.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,62748.0,230080.0,234500.0,224000.0,226700.0,191700.0,226700.0,226700.0,226700.0,261700.0,282625.0,282625.0,282625.0,282625.0,241500.0,248100.0,296800.0,184000.0,329400.0,336150.0,350750.0,376650.0,376650.0,376650.0,376650.0,442450.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0,-999.0
202012,476367.0,323728.0,602958.0,644600.0,795084.0,744909.0,720550.0,718761.0,874640.0,98280.0,136080.0,136080.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,191273.0,191273.0,181440.0,181440.0,181440.0,151200.0,166320.0,181440.0,196560.0,226800.0,453600.0,453600.0,446040.0,299376.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,0.0,279378.0,241500.0,231000.0,224000.0,226700.0,226700.0,226700.0,226700.0,141500.0,261700.0,282625.0,282625.0,282625.0,228000.0,280500.0,172500.0,310500.0,337500.0,337500.0,344250.0,376650.0,376650.0,376650.0,442450.0,589950.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0,-999.0
202013,659512.0,476367.0,323728.0,602958.0,644600.0,795084.0,744909.0,720550.0,718761.0,115975.0,181440.0,181440.0,181440.0,166320.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,191273.0,181440.0,181440.0,151200.0,166320.0,181440.0,196560.0,226800.0,453600.0,453600.0,446040.0,299376.0,365904.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,29862.0,422217.0,228000.0,248100.0,235000.0,254000.0,261700.0,261700.0,261700.0,261700.0,261700.0,261700.0,282625.0,282625.0,283500.0,108000.0,210000.0,337500.0,314250.0,357750.0,364500.0,364500.0,372600.0,429625.0,590625.0,590625.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0,326957.0
202014,761967.0,659512.0,476367.0,323728.0,602958.0,644600.0,795084.0,744909.0,720550.0,70686.0,75600.0,75600.0,75600.0,75600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136080.0,136080.0,166320.0,181440.0,196560.0,257040.0,272160.0,272160.0,257040.0,302400.0,347760.0,393120.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,128520.0,417985.0,283500.0,280500.0,296800.0,288800.0,288800.0,263700.0,256400.0,263600.0,263600.0,263600.0,263600.0,282625.0,108000.0,135000.0,253125.0,322875.0,367875.0,374625.0,301500.0,175500.0,175500.0,358625.0,388125.0,593325.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0,329459.0
202015,872721.0,761967.0,659512.0,476367.0,323728.0,602958.0,644600.0,795084.0,744909.0,45360.0,136080.0,181440.0,181440.0,181440.0,181440.0,181440.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,105840.0,166320.0,181440.0,196560.0,257040.0,272160.0,272160.0,257040.0,302400.0,347760.0,393120.0,378000.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,120960.0,465186.0,108000.0,108000.0,172500.0,184000.0,164000.0,171000.0,160500.0,160500.0,160500.0,52500.0,52500.0,28000.0,115000.0,135000.0,236750.0,350250.0,350250.0,357000.0,370500.0,169000.0,182000.0,182000.0,438600.0,528150.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0,296120.0
202016,1154004.0,872721.0,761967.0,659512.0,476367.0,323728.0,602958.0,644600.0,795084.0,90720.0,105840.0,136080.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,120960.0,166320.0,226800.0,226800.0,211680.0,211680.0,241920.0,287280.0,302400.0,393120.0,378000.0,393120.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,120960.0,447355.0,115000.0,135000.0,210000.0,310500.0,329400.0,328950.0,328950.0,334125.0,334125.0,334125.0,139725.0,139725.0,137000.0,139500.0,141750.0,249750.0,366750.0,380250.0,373750.0,377000.0,377000.0,379600.0,378150.0,382200.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0,228923.0
202017,1139028.0,1154004.0,872721.0,761967.0,659512.0,476367.0,323728.0,602958.0,644600.0,117180.0,120960.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,166320.0,226800.0,226800.0,211680.0,211680.0,241920.0,287280.0,302400.0,393120.0,378000.0,393120.0,438480.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,105840.0,215542.0,137000.0,135000.0,253125.0,337500.0,337500.0,336150.0,328950.0,328950.0,334125.0,334125.0,334125.0,139725.0,91000.0,141750.0,155250.0,162000.0,175500.0,373750.0,393750.0,332000.0,334600.0,336400.0,573950.0,573950.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0,192274.0
202018,1149134.0,1139028.0,1154004.0,872721.0,761967.0,659512.0,476367.0,323728.0,602958.0,57456.0,166320.0,166320.0,181440.0,181440.0,181440.0,181440.0,181440.0,181440.0,181440.0,166320.0,166320.0,166320.0,60480.0,272160.0,136080.0,241920.0,211681.0,302400.0,317520.0,347760.0,362880.0,378000.0,408240.0,181440.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,74844.0,427288.0,91000.0,139500.0,236750.0,322875.0,314250.0,337500.0,350750.0,344800.0,344800.0,351450.0,351450.0,351450.0,63000.0,-999.0,-999.0,-999.0,173500.0,195000.0,195000.0,-999.0,150000.0,195000.0,195000.0,441200.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0,215942.0
202019,1190996.0,1149134.0,1139028.0,1154004.0,872721.0,761967.0,659512.0,476367.0,323728.0,146219.0,60480.0,226800.0,226800.0,196560.0,196560.0,196560.0,196560.0,196560.0,196560.0,196560.0,196560.0,196560.0,120960.0,120960.0,181440.0,166321.0,211680.0,211680.0,196560.0,151200.0,196560.0,241920.0,136080.0,226800.0,57456.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,75600.0,207258.0,63000.0,141750.0,141750.0,350250.0,367875.0,357750.0,344250.0,376650.0,376650.0,179550.0,179550.0,179550.0,1000.0,40000.0,148500.0,175500.0,189000.0,304000.0,390750.0,150000.0,195000.0,195000.0,382200.0,470700.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0,365736.0
202020,1085768.0,1190996.0,1149134.0,1139028.0,1154004.0,872721.0,761967.0,659512.0,476367.0,75351.0,120960.0,272160.0,226800.0,226800.0,257040.0,257040.0,226800.0,226800.0,226801.0,226801.0,226801.0,226801.0,120960.0,196560.0,166321.0,211680.0,211680.0,196560.0,166320.0,196560.0,226800.0,136080.0,241920.0,386352.0,146219.0,57456.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,150599.0,155423.0,1000.0,-999.0,155250.0,249750.0,350250.0,374625.0,364500.0,376650.0,376650.0,376650.0,179550.0,179550.0,39500.0,98750.0,162000.0,162000.0,282000.0,180000.0,180000.0,195000.0,195000.0,382200.0,470700.0,529700.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0,229997.0
202021,904876.0,1085768.0,1190996.0,1149134.0,1139028.0,1154004.0,872721.0,761967.0,659512.0,105327.0,120960.0,120960.0,136080.0,211680.0,211680.0,272160.0,272160.0,453600.0,453600.0,453600.0,453600.0,257040.0,272160.0,136081.0,211680.0,211680.0,196560.0,166320.0,196560.0,226800.0,136080.0,281232.0,347040.0,362160.0,75351.0,146219.0,57456.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,120960.0,160729.0,39500.0,40000.0,-999.0,162000.0,366750.0,357000.0,301500.0,364500.0,376650.0,376650.0,376650.0,179550.0,143400.0,202500.0,180000.0,202500.0,202500.0,202500.0,138000.0,339000.0,339000.0,427500.0,486500.0,486500.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0,293829.0
202022,758574.0,904876.0,1085768.0,1190996.0,1149134.0,1139028.0,1154004.0,872721.0,761967.0,332262.0,272160.0,196560.0,181440.0,241920.0,211680.0,211680.0,272160.0,272160.0,453600.0,453600.0,453600.0,453600.0,15121.0,211680.0,211680.0,196560.0,166320.0,196560.0,226800.0,136080.0,281232.0,347040.0,362160.0,362160.0,105327.0,75351.0,146219.0,57456.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,119826.0,149811.0,143400.0,98750.0,148500.0,-999.0,175500.0,380250.0,370500.0,175500.0,372600.0,376650.0,376650.0,376650.0,202500.0,180000.0,202500.0,202500.0,202500.0,187140.0,339000.0,339000.0,339000.0,530750.0,501250.0,339000.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0,394467.0
202023,566767.0,758574.0,904876.0,1085768.0,1190996.0,1149134.0,1139028.0,1154004.0,872721.0,30240.0,15121.0,136081.0,166321.0,166321.0,211681.0,241920.0,241920.0,257040.0,257040.0,446040.0,446040.0,446040.0,151200.0,211680.0,241920.0,196560.0,196560.0,226800.0,136080.0,281232.0,347040.0,362160.0,362160.0,377280.0,332262.0,105327.0,75351.0,146219.0,57456.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,61992.0,337427.0,202500.0,202500.0,162000.0,175500.0,173500.0,373750.0,373750.0,169000.0,175500.0,429625.0,442450.0,442450.0,173000.0,202500.0,202500.0,202500.0,202500.0,334500.0,334500.0,339000.0,339000.0,339000.0,339000.0,400000.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0,230080.0
202024,480729.0,566767.0,758574.0,904876.0,1085768.0,1190996.0,1149134.0,1139028.0,1154004.0,90339.0,151200.0,211680.0,211680.0,211680.0,211680.0,302400.0,287280.0,287280.0,302400.0,302400.0,299376.0,299376.0,211680.0,241920.0,272160.0,302400.0,302400.0,317520.0,381024.0,378000.0,408240.0,393120.0,181440.0,453600.0,30240.0,332262.0,105327.0,75351.0,146219.0,57456.0,117180.0,90720.0,45360.0,70686.0,115975.0,98280.0,373704.0,173000.0,180000.0,180000.0,162000.0,189000.0,195000.0,393750.0,377000.0,182000.0,358625.0,590625.0,589950.0,202500.0,202650.0,204500.0,191640.0,202500.0,202500.0,202500.0,389700.0,389700.0,389700.0,392300.0,401325.0,337427.0,149811.0,160729.0,155423.0,207258.0,427288.0,215542.0,447355.0,465186.0,417985.0,422217.0,279378.0
